"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Pouting (=Bib) - Trisopterus luscus","All presentation forms","Human consumption","Euro","Denmark",":","z"
"1992","Total","Pouting (=Bib) - Trisopterus luscus","All presentation forms","Human consumption","Tonnes product weight","Denmark",":","z"
"1992","Total","Pouting (=Bib) - Trisopterus luscus","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Blackfin tuna - Thunnus atlanticus","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Blackfin tuna - Thunnus atlanticus","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Blackfin tuna - Thunnus atlanticus","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Euro","Denmark","36,710",""
"1992","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Tonnes product weight","Denmark","39",""
"1992","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Euro/Tonne","Denmark","951",""
"1992","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Euro","Denmark","953,498",""
"1992","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Tonnes product weight","Denmark","228",""
"1992","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Euro/Tonne","Denmark","4,178",""
"1992","Total","Boarfishes nei - Caproidae","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Boarfishes nei - Caproidae","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Boarfishes nei - Caproidae","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Blue shark - Prionace glauca","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Blue shark - Prionace glauca","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Blue shark - Prionace glauca","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Atlantic wolffish - Anarhichas lupus","All presentation forms","Human consumption","Euro","Denmark","2,778,731",""
"1992","Total","Atlantic wolffish - Anarhichas lupus","All presentation forms","Human consumption","Tonnes product weight","Denmark","1,215",""
"1992","Total","Atlantic wolffish - Anarhichas lupus","All presentation forms","Human consumption","Euro/Tonne","Denmark","2,288",""
"1992","Total","Capelin - Mallotus villosus","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Capelin - Mallotus villosus","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Capelin - Mallotus villosus","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Wolffishes (=Catfishes) nei - Anarhichas spp","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Wolffishes (=Catfishes) nei - Anarhichas spp","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Wolffishes (=Catfishes) nei - Anarhichas spp","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Euro","Denmark","117,606,219",""
