NMFS Landings Query Results,,,,
,,,,
You Asked For the Following:,,,,
,,,,
Year             : From: 1950 To: 2010,,,,
,,,,
Species          : ALL SPECIES INDIVIDUALLY,,,,
,,,,
State            : All States,,,,
,,,,
Year,Species,Metric Tons,Pounds,$
2008,SHELLFISH,"13,060.40","28,792,865","9,010,393"
2008,"SHRIMP, BLUE MUD",0.6,"1,415","1,685"
2008,"SHRIMP, BRINE",90,"198,372","370,919"
2008,"SHRIMP, BROWN","39,086.30","86,169,754","155,114,112"
2008,"SHRIMP, GHOST",12,"26,452","69,941"
2008,"SHRIMP, MARINE, OTHER","1,420.70","3,132,050","12,861,618"
2008,"SHRIMP, OCEAN","15,588.30","34,365,897","18,540,456"
2008,"SHRIMP, PACIFIC ROCK",233.1,"513,802","867,246"
2008,"SHRIMP, PENAEID",367.7,"810,710","2,185,684"
2008,"SHRIMP, PINK","3,811.90","8,403,744","15,149,061"
2008,"SHRIMP, ROCK",996.9,"2,197,714","4,468,629"
2008,"SHRIMP, ROYAL RED",242.9,"535,529","1,299,671"
2008,"SHRIMP, SEABOB",605,"1,333,791","535,519"
2008,"SHRIMP, SPOT",252.3,"556,269","4,819,323"
2008,"SHRIMP, WHITE","50,068.20","110,380,256","228,472,211"
2008,"SHRIMP,PANDALID","4,133.00","9,111,713","4,483,277"
2008,SILVERSIDES,12.1,"26,579","25,903"
2008,"SKATE, BIG",0.2,462,320
2008,"SKATE, LITTLE","3,702.10","8,161,662","728,936"
2008,SKATES,"25,032.00","55,185,599","9,577,620"
2008,SKIPPERS,6.2,"13,605","3,165"
2008,"SMELT, EULACHON",7.8,"17,169","47,390"
2008,"SMELT, RAINBOW",202.8,"446,984","858,362"
2008,SMELTS,226.1,"498,563","195,915"
2008,"SNAIL, MOON",0,4,6
2008,SNAILS (CONCHS),472.6,"1,041,787","1,644,735"
2008,SNAKE MACKEREL,0,5,1
2008,"SNAPPER, BLACK",0.2,350,654
2008,"SNAPPER, BLACKFIN",1.6,"3,482","8,235"
2008,"SNAPPER, CUBERA",3.5,"7,777","15,039"
2008,"SNAPPER, DOG",0.5,"1,139",972
2008,"SNAPPER, GRAY",111.3,"245,393","518,669"
2008,"SNAPPER, LANE",13.8,"30,418","65,027"
2008,"SNAPPER, MUTTON",71.6,"157,745","358,189"
2008,"SNAPPER, QUEEN",12.5,"27,649","72,455"
2008,"SNAPPER, RED","1,172.60","2,585,017","8,762,894"
2008,"SNAPPER, SILK",45.9,"101,113","279,899"
2008,"SNAPPER, VERMILION","1,786.30","3,938,133","9,907,629"
2008,"SNAPPER, YELLOWTAIL",621.8,"1,370,804","3,431,633"
2008,SNAPPERS,109.5,"241,386","1,222,133"
2008,"SOLE, CURLFIN",0,48,15
2008,"SOLE, DOVER","11,189.40","24,668,075","9,272,882"
2008,"SOLE, ENGLISH",380.8,"839,441","272,831"
2008,"SOLE, FANTAIL",0.1,141,76
2008,"SOLE, FLATHEAD","25,274.00","55,719,163","10,780,834"
2008,"SOLE, PETRALE","2,215.50","4,884,241","4,971,749"
2008,"SOLE, REX","4,102.70","9,044,799","2,360,015"
2008,"SOLE, ROCK","52,979.40","116,798,327","27,425,205"
2008,"SOLE, SAND",19.5,"43,083","35,236"
2008,"SOLE, YELLOWFIN","141,236.80","311,370,613","54,744,630"
2008,SPADEFISHES,38.5,"84,818","46,870"
2008,SPEARFISHES,230.3,"507,744","358,208"
2008,"SPONGE, GRASS",60.9,"134,355","167,108"
2008,"SPONGE, SHEEPSWOOL",51,"112,381","331,576"
2008,"SPONGE, YELLOW",72.4,"159,651","245,819"
2008,SPONGES,14.3,"31,526","27,333"
2008,SPOT,"1,319.10","2,908,159","1,831,079"
2008,SPOTTED CABRILLA,0,3,8
2008,"SQUID, CALIFORNIA MARKET","38,099.70","83,994,670","26,456,783"
2008,"SQUID, LONGFIN","11,383.90","25,096,894","23,424,877"
2008,"SQUID, NORTHERN SHORTFIN","5,333.60","11,758,525","4,147,949"
2008,SQUIDS,"1,709.60","3,769,043","275,937"
2008,SQUIRRELFISHES,26.6,"58,604","259,652"
2008,"STURGEON, GREEN",0,78,79
2008,"STURGEON, WHITE",164.3,"362,261","799,338"
2008,SUCKERS,33.6,"73,990","22,026"
2008,SUNFISHES,1,"2,311","1,157"
2008,SURFPERCHES,9,"19,756","33,431"
2008,SURGEONFISHES,35.5,"78,188","145,599"
2008,SWORDFISH,"3,612.40","7,963,975","17,309,390"
2008,"TARPON, HAWAIIAN",0.2,432,425
2008,TAUTOG,139.8,"308,260","763,528"
2008,"THORNYHEAD, LONGSPINE",0.4,836,323
2008,"THORNYHEAD, SHORTSPINE","1,378.50","3,039,044","3,517,942"
2008,THREADFINS,0.2,422,"2,673"
2008,THRESHER SHARKS,40.8,"89,932","24,420"
2008,TILAPIAS,28.5,"62,916","43,097"
2008,"TILEFISH, BLACKLINE",0.2,484,476
2008,"TILEFISH, BLUELINE",275.1,"606,414","838,496"
2008,"TILEFISH, GOLDEN","1,043.50","2,300,395","5,644,294"
2008,"TILEFISH, GOLDFACE",13.9,"30,677","48,370"
2008,"TILEFISH, SAND",0.3,593,271
2008,TILEFISHES,0.3,709,"1,156"
2008,TOADFISHES,13.6,"29,962","158,564"
2008,"TRIGGERFISH, GRAY",12.1,"26,693","24,711"
2008,TRIGGERFISHES,169.5,"373,613","554,501"
2008,TRIPLETAIL,2.4,"5,399","12,415"
2008,"TROUT, LAKE",302.3,"666,548","240,451"
2008,"TROUT, RAINBOW",210,"462,982","555,894"
2008,"TUNA, ALBACORE","11,559.60","25,484,332","30,339,870"
2008,"TUNA, BIGEYE","6,451.40","14,222,695","52,874,896"
2008,"TUNA, BLACKFIN",11.9,"26,300","27,994"
2008,"TUNA, BLUEFIN",322.7,"711,392","5,039,140"
2008,"TUNA, BLUEFIN PACIFIC",0.8,"1,862","3,333"
2008,"TUNA, KAWAKAWA",1.1,"2,444","4,624"
2008,"TUNA, LITTLE TUNNY",253,"557,866","202,318"
2008,"TUNA, SKIPJACK",416.3,"917,855","1,193,589"
2008,"TUNA, YELLOWFIN","2,698.60","5,949,308","17,165,948"
2008,TUNAS,3.5,"7,704","17,590"
2008,"TURTLE, SLIDERS",0.3,629,"1,630"
2008,"TURTLE, SNAPPING",61.3,"135,101","215,672"
2008,"TURTLE, SOFT-SHELL",0.3,689,652
2008,WAHOO,447,"985,399","2,447,570"
2008,WALLEYE,21.9,"48,252","93,583"
2008,WEAKFISH,212.5,"468,518","569,428"
2008,WENCHMAN,5.3,"11,641","5,251"
2008,"WHELK, CHANNELED",638.9,"1,408,481","4,876,014"
2008,"WHELK, KNOBBED",140.3,"309,310","516,535"
2008,"WHITEFISH, LAKE","4,331.90","9,550,007","8,118,865"
2008,"WHITEFISH, ROUND",5.3,"11,752","6,526"
2008,WOLF-EEL,0.1,297,491
2008,"WOLFFISH, ATLANTIC",49.4,"109,017","94,094"
2008,WRECKFISH,0.6,"1,295","4,209"
2008,YELLOWTAIL JACK,6,"13,311","18,247"
2009,ALEWIFE,751.6,"1,657,004","348,378"
2009,ALFONSIN,0,40,13
2009,AMBERJACK,70,"154,260","112,817"
2009,"AMBERJACK, GREATER",625.4,"1,378,844","1,384,020"
2009,"AMBERJACK, LESSER",24.4,"53,821","64,206"
2009,ANCHOVIES,0.6,"1,277",713
2009,"ANCHOVY, NORTHERN","3,478.90","7,669,576","506,306"
2009,ATKA MACKEREL,"71,163.60","156,887,348","26,731,817"
2009,BALLYHOO,475.7,"1,048,810","816,540"
2009,"BARRACUDA, PACIFIC",47.9,"105,680","65,544"
2009,BARRACUDAS,71.6,"157,797","145,854"
2009,BARRELFISH,12.1,"26,765","59,443"
2009,"BASS, LONGTAIL",0.1,227,269
2009,"BASS, ROCK",0.6,"1,427",854
2009,"BASS, STRIPED","3,416.40","7,531,827","15,936,746"
2009,"BASS, WHITE",239.2,"527,297","286,974"
2009,BIGEYE,1.5,"3,288","3,422"
2009,BLACK DRIFTFISH,0.8,"1,860","2,533"
2009,BLOODWORMS,260.5,"574,296","6,196,087"
2009,BLUEFISH,"3,161.60","6,970,017","2,772,607"
2009,"BONITO, ATLANTIC",34,"74,946","132,258"
2009,"BONITO, PACIFIC","2,132.90","4,702,188","1,726,950"
2009,BOWFIN,77.2,"170,184","96,676"
2009,"BROTULA, BEARDED",3.9,"8,623","10,107"
2009,BUFFALOFISHES,"1,472.00","3,245,185","726,528"
2009,"BULLHEAD, BROWN",27.5,"60,646","23,131"
2009,BURBOT,5.3,"11,654","4,723"
2009,BUTTERFISH,"1,073.80","2,367,216","1,075,926"
2009,CABEZON,48.2,"106,192","454,319"
2009,"CARP, COMMON",489.8,"1,079,779","198,091"
2009,"CARP, GRASS",40.2,"88,692","16,931"
2009,CARPS AND MINNOWS,27.8,"61,209","303,220"
2009,"CATFISH, BLUE","1,258.50","2,774,472","1,238,940"
2009,"CATFISH, CHANNEL","1,085.10","2,392,213","1,161,812"
2009,"CATFISH, FLATHEAD",143.4,"316,244","161,259"
2009,CATFISHES & BULLHEADS,"1,126.60","2,483,629","1,729,056"
2009,CHUBS,221,"487,167","780,957"
2009,"CLAM, ARC, BLOOD",19.5,"42,925","102,402"
2009,"CLAM, ATLANTIC JACKKNIFE",37.3,"82,269","598,330"
2009,"CLAM, ATLANTIC SURF","21,010.10","46,318,790","31,303,266"
2009,"CLAM, BUTTER",27.5,"60,574","134,714"
2009,"CLAM, MANILA",542.5,"1,196,040","20,223,171"
2009,"CLAM, NORTHERN QUAHOG","2,270.50","5,005,477","32,566,546"
2009,"CLAM, OCEAN QUAHOG","14,360.90","31,660,080","19,458,520"
2009,"CLAM, PACIFIC GEODUCK","1,355.10","2,987,560","55,699,385"
2009,"CLAM, PACIFIC LITTLENECK",15.1,"33,353","94,661"
2009,"CLAM, PACIFIC RAZOR",66,"145,593","570,708"
2009,"CLAM, PACIFIC, GAPER",1.7,"3,690","7,892"
2009,"CLAM, QUAHOG",333.5,"735,280","4,448,017"
2009,"CLAM, SOFTSHELL","1,744.40","3,845,730","20,303,260"
2009,CLAMS OR BIVALVES,"3,436.70","7,576,624","5,210,019"
2009,COBIA,81.3,"179,171","445,742"
2009,"COCKLE, NUTTALL",31.5,"69,491","88,543"
2009,"COD, ATLANTIC","8,946.10","19,722,519","25,223,364"
2009,"COD, PACIFIC","222,781.10","491,143,168","133,713,734"
2009,"CRAB, ATLANTIC ROCK","1,892.10","4,171,214","1,824,023"
2009,"CRAB, BLUE","79,067.30","174,311,669","156,963,387"
2009,"CRAB, BLUE, PEELER",781.1,"1,722,027","3,904,258"
2009,"CRAB, BLUE, SOFT",130.7,"288,223","1,842,921"
2009,"CRAB, BLUE, SOFT AND PEELER",32.3,"71,222","580,846"
2009,"CRAB, DEEPSEA GOLDEN",247.3,"545,307","936,330"
2009,"CRAB, DEEPSEA RED","1,012.10","2,231,284","2,140,872"
2009,"CRAB, DUNGENESS","28,754.50","63,392,241","131,253,596"
2009,"CRAB, FLORIDA STONE CLAWS","2,504.30","5,521,003","18,316,490"
2009,"CRAB, GREEN",78,"172,052","142,573"
2009,"CRAB, HORSESHOE",825.4,"1,819,646","1,109,905"
2009,"CRAB, JONAH","3,770.60","8,312,557","4,364,100"
2009,"CRAB, KING","10,156.50","22,391,096","86,227,542"
2009,"CRAB, RED ROCK",582.8,"1,284,774","1,713,221"
2009,"CRAB, SNOW","26,349.10","58,089,302","79,388,555"
2009,"CRAB, SOUTHERN TANNER","1,560.70","3,440,714","5,439,840"
2009,"CRAB, SPIDER",18.8,"41,360","17,774"
2009,CRABS,614.6,"1,354,993","628,682"
2009,CRAPPIE,0.6,"1,368","1,887"
2009,CRAYFISHES OR CRAWFISHES,"8,759.90","19,312,091","15,546,505"
2009,"CROAKER, ATLANTIC","7,247.50","15,977,861","11,192,168"
2009,"CROAKER, PACIFIC WHITE",52.4,"115,558","37,140"
2009,CUNNER,3,"6,632","16,745"
2009,CUSK,48.2,"106,159","67,321"
2009,"CUTLASSFISH, ATLANTIC",62.7,"138,214","102,356"
2009,DEALFISH,3.4,"7,545","3,527"
2009,DOLPHINFISH,"1,322.10","2,914,781","5,528,447"
2009,"DORY, AMERICAN JOHN",21.1,"46,625","48,217"
2009,"DRUM, BLACK","2,372.40","5,230,147","4,145,015"
2009,"DRUM, FRESHWATER",542.7,"1,196,470","204,455"
2009,"DRUM, RED",109.7,"241,847","394,578"
2009,"DRUM,BANDED",0,102,51
2009,DRUMS,2.1,"4,529","2,403"
2009,ECHINODERM,0.4,912,"2,937"
2009,"EEL, AMERICAN",345.9,"762,672","4,542,410"
2009,"EEL, CONGER",25.2,"55,531","29,522"
2009,EELS,3.6,"7,967","22,069"
2009,EMPERORS,1.7,"3,808","13,529"
2009,ESCOLAR,63.8,"140,656","123,322"
2009,"FINFISHES, UNC BAIT AND ANIMAL FOOD","1,240.10","2,733,909","745,055"
2009,"FINFISHES, UNC FOR FOOD","1,315.90","2,900,949","875,275"
2009,"FINFISHES, UNC GENERAL","3,036.60","6,694,589","4,624,570"
2009,FLATFISH,"11,215.20","24,725,106","7,801,226"
2009,"FLOUNDER, ARROWTOOTH","40,857.50","90,074,397","9,827,216"
2009,"FLOUNDER, FOURSPOT",6.2,"13,652","4,085"
2009,"FLOUNDER, PACIFIC, SANDDAB",123.3,"271,854","124,526"
2009,"FLOUNDER, SOUTHERN","1,146.40","2,527,391","4,807,555"
2009,"FLOUNDER, STARRY",75.1,"165,458","76,456"
2009,"FLOUNDER, SUMMER","4,896.60","10,795,138","22,358,627"
2009,"FLOUNDER, WINDOWPANE",80.7,"177,983","94,525"
2009,"FLOUNDER, WINTER","2,209.30","4,870,667","8,094,381"
2009,"FLOUNDER, WITCH",949,"2,092,235","4,036,115"
2009,"FLOUNDER, YELLOWTAIL","1,605.40","3,539,352","4,759,536"
2009,"FLOUNDER,ATLANTIC,PLAICE","1,394.60","3,074,478","3,886,809"
2009,"FLOUNDER,PACIFIC,SANDDAB",159,"350,430","155,065"
2009,"FLOUNDERS, RIGHTEYE",0.3,592,397
2009,FLYINGFISHES,0,7,12
2009,GAG,614.7,"1,355,254","4,671,941"
2009,GARS,287,"632,819","550,241"
2009,GLASSEYE SNAPPER,1.1,"2,521","8,847"
2009,GOATFISHES,21.4,"47,232","214,637"
2009,GOLDFISH,53.2,"117,302","75,243"
2009,GOOSEFISH,"8,721.10","19,226,536","19,563,478"
2009,GRAYSBY,0.3,628,"1,970"
2009,"GREENLING, KELP",22,"48,530","224,361"
2009,GRENADIERS,112,"246,925","38,498"
2009,"GROUPER, BLACK",38.7,"85,375","282,199"
2009,"GROUPER, MARBLED",2.5,"5,480","11,275"
2009,"GROUPER, MISTY",1.3,"2,792","7,004"
2009,"GROUPER, RED","2,175.10","4,795,289","11,609,318"
2009,"GROUPER, SNOWY",123.3,"271,814","694,129"
2009,"GROUPER, WARSAW",55.3,"121,807","308,554"
2009,"GROUPER, YELLOWEDGE",446,"983,254","2,907,829"
2009,"GROUPER, YELLOWFIN",1.5,"3,234","11,548"
2009,GROUPERS,10.4,"22,859","100,483"
2009,"GRUNT, WHITE",10.6,"23,459","25,227"
2009,GRUNTS,206.6,"455,573","374,578"
2009,HADDOCK,"5,817.90","12,826,113","13,655,842"
2009,HAGFISHES,"1,705.90","3,760,806","2,717,175"
2009,"HAKE, ATLANTIC, RED/WHITE",57.2,"126,188","67,352"
2009,"HAKE, OFFSHORE SILVER",19.8,"43,673","29,792"
2009,"HAKE, PACIFIC (WHITING)","114,784.20","253,053,357","14,104,479"
2009,"HAKE, RED",610.1,"1,344,932","473,536"
2009,"HAKE, SILVER","7,655.30","16,876,898","8,480,363"
2009,"HAKE, SOUTHERN",0.3,563,193
2009,"HAKE, WHITE","1,695.80","3,738,635","3,556,719"
2009,"HALIBUT, ATLANTIC",44.9,"98,884","460,637"
2009,"HALIBUT, CALIFORNIA",286.4,"631,348","2,583,474"
2009,"HALIBUT, GREENLAND","4,054.30","8,938,173","2,974,840"
2009,"HALIBUT, PACIFIC","27,085.70","59,713,108","140,152,855"
2009,HARVESTFISH,78.8,"173,762","209,825"
2009,"HERRING, ATLANTIC","101,859.70","224,559,960","25,992,879"
2009,"HERRING, ATLANTIC THREAD",393.9,"868,404","132,847"
2009,"HERRING, BLUEBACK",9.5,"21,023","2,173"
2009,"HERRING, LAKE OR CISCO",329.7,"726,822","394,723"
2009,"HERRING, PACIFIC","40,247.20","88,728,965","29,969,383"
2009,"HERRING, ROUND",0.3,673,"1,383"
2009,HERRINGS,608.4,"1,341,354","284,376"
2009,"HIND, RED",7.1,"15,673","41,386"
2009,"HIND, ROCK",9.8,"21,694","83,105"
2009,"HIND, SPECKLED",32.7,"72,112","156,986"
2009,HOGFISH,35.6,"78,572","241,035"
2009,JACK MACKEREL,120.1,"264,695","19,457"
2009,"JACK, ALMACO",93.3,"205,759","187,969"
2009,"JACK, BAR",32.4,"71,482","62,232"
2009,"JACK, BLACK",0.1,292,544
2009,"JACK, CREVALLE",270.8,"596,995","464,152"
2009,"JACK, HORSE-EYE",0.1,214,121
2009,JACKS,83.3,"183,727","172,103"
2009,"JOBFISH, GREEN (UKU)",48.6,"107,074","369,569"
2009,KING WHITING,512.6,"1,130,036","1,160,538"
2009,"KINGFISH, NORTHERN",0,51,31
2009,LADYFISH,407.5,"898,434","460,788"
2009,"LAUNCE, AMERICAN SAND",3.2,"6,992","36,474"
2009,LEATHER-SKIN,0.1,214,374
2009,LIMPETS,5.2,"11,436","77,707"
2009,LINGCOD,232.5,"512,605","601,890"
2009,"LOBSTER, AMERICAN","45,711.00","100,774,523","311,184,204"
2009,"LOBSTER, BANDED SPINY",5,"11,000","136,072"
2009,"LOBSTER, CALIFORNIA SPINY",320.3,"706,054","7,934,354"
2009,"LOBSTER, CARIBBEAN SPINY","1,931.30","4,257,757","13,291,204"
2009,"LOBSTER, SLIPPER",0.4,959,"4,295"
2009,LOOKDOWN,14.9,"32,753","30,377"
2009,"MACKEREL, ATLANTIC","22,620.90","49,870,118","9,509,675"
2009,"MACKEREL, CHUB","5,102.40","11,248,752","1,102,126"
2009,"MACKEREL, FRIGATE",0,17,51
2009,"MACKEREL, KING",490.8,"1,081,965","1,394,948"
2009,"MACKEREL, KING AND CERO","3,050.70","6,725,523","10,292,762"
2009,"MACKEREL, SPANISH","2,532.10","5,582,367","4,001,868"
2009,MANTIS SHRIMPS,1.5,"3,340","6,189"
2009,MARGATE,4.8,"10,600","8,927"
2009,"MARLIN, BLACK",0.3,691,"1,746"
2009,"MARLIN, BLUE",468.4,"1,032,652","1,193,172"
2009,"MARLIN, STRIPED",292.2,"644,135","947,124"
2009,MENHADEN,"638,377.10","1,407,366,183","90,254,137"
2009,MOJARRAS,272.8,"601,398","734,089"
2009,MOLLUSKS,33.7,"74,315","228,501"
2009,"MOONFISH, ATLANTIC",16.3,"36,005","34,458"
2009,"MULLET, STRIPED (LIZA)","6,396.10","14,100,877","7,233,973"
2009,"MULLET, WHITE",113.1,"249,411","145,763"
2009,MULLETS,46.7,"102,879","149,631"
2009,MUMMICHOG,0,19,3
2009,"MUSSEL, BLUE","2,110.70","4,653,250","7,469,516"
2009,"MUSSEL, CALIFORNIA",30.5,"67,264","201,792"
2009,OCEAN SUNFISH,0.1,138,14
2009,OCTOPUS,24.8,"54,674","117,542"
2009,OILFISH,255.5,"563,205","723,252"
2009,OPAH,854.6,"1,884,043","2,409,252"
2009,"OYSTER, EASTERN","11,573.00","25,513,885","98,088,477"
2009,"OYSTER, EUROPEAN FLAT",1,"2,200","36,644"
2009,"OYSTER, KUMAMOTO",41.2,"90,787","2,451,273"
2009,"OYSTER, OLYMPIA",0.1,227,"29,432"
2009,"OYSTER, PACIFIC","5,240.00","11,552,020","44,541,576"
2009,PARROTFISHES,22.7,"50,028","176,570"
2009,"PERCH, WHITE","1,157.30","2,551,363","1,758,319"
2009,"PERCH, YELLOW",810.5,"1,786,720","2,948,833"
2009,PERIWINKLES,178,"392,444","893,385"
2009,PERMIT,7.1,"15,750","21,146"
2009,PIGFISH,17.5,"38,573","92,485"
2009,PINFISH,33.4,"73,705","307,658"
2009,"PINFISH, SPOTTAIL",3.2,"7,050","2,776"
2009,POLLOCK,"7,492.30","16,517,497","10,010,039"
2009,"POLLOCK, WALLEYE","846,489.70","1,866,171,114","270,594,811"
2009,POMFRETS,284.6,"627,364","1,381,274"
2009,"POMPANO, AFRICAN",3.6,"7,952","17,284"
2009,"POMPANO, FLORIDA",198.8,"438,200","1,380,210"
2009,"PORGY, JOLTHEAD",3.2,"6,965","6,288"
2009,"PORGY, KNOBBED",9.8,"21,528","19,929"
2009,"PORGY, RED",182.4,"402,203","499,067"
2009,"POUT, OCEAN",2.8,"6,198","4,917"
2009,"PRICKLEBACK, MONKEYFACE",0,73,206
2009,"PUFFER, NOTHERN",50.3,"110,949","136,751"
2009,PUFFERS,1.3,"2,954","2,661"
2009,QUILLBACK,104.7,"230,892","53,145"
2009,"RAY,STINGRAYS",2.8,"6,148","2,488"
2009,RAYS,0,44,154
2009,"REDFISH, ACADIAN","1,439.60","3,173,734","1,572,292"
2009,"ROCKFISH, AURORA",1,"2,258","3,061"
2009,"ROCKFISH, BANK",49.9,"109,914","88,165"
2009,"ROCKFISH, BLACK",227.6,"501,734","923,240"
2009,"ROCKFISH, BLACK-AND-YELLOW",11.5,"25,259","173,024"
2009,"ROCKFISH, BLACKGILL",93.4,"205,868","244,449"
2009,"ROCKFISH, BLUE",8.2,"18,033","29,132"
2009,"ROCKFISH, BOCACCIO",6.6,"14,552","16,511"
2009,"ROCKFISH, BROWN",24.4,"53,900","329,641"
2009,"ROCKFISH, CANARY",12.3,"27,099","13,869"
2009,"ROCKFISH, CHILIPEPPER",240.4,"529,899","328,891"
2009,"ROCKFISH, CHINA",10.6,"23,373","147,391"
2009,"ROCKFISH, COPPER",5.7,"12,579","59,425"
2009,"ROCKFISH, DARKBLOTCHED",136.2,"300,250","157,851"
2009,"ROCKFISH, FLAG",0.2,436,"1,368"
2009,"ROCKFISH, GOPHER",24,"52,999","369,037"
2009,"ROCKFISH, GRASS",13.4,"29,560","263,122"
2009,"ROCKFISH, GREENBLOTCHED",0.1,189,230
2009,"ROCKFISH, GREENSPOTTED",0.9,"1,915","3,128"
2009,"ROCKFISH, GREENSTRIPED",0.1,266,254
2009,"ROCKFISH, KELP",0.9,"2,043","7,650"
2009,"ROCKFISH, OLIVE",1,"2,196","5,821"
2009,"ROCKFISH, PACIFIC OCEAN PERCH","26,626.90","58,701,559","8,878,220"
2009,"ROCKFISH, REDBANDED",0.3,692,677
2009,"ROCKFISH, ROSY",0.3,573,"1,755"
2009,"ROCKFISH, SPECKLED",0.1,240,331
2009,"ROCKFISH, SPLITNOSE",56.9,"125,348","46,002"
2009,"ROCKFISH, SQUARESPOT",0,110,199
2009,"ROCKFISH, STARRY",0.7,"1,465","5,682"
2009,"ROCKFISH, TREEFISH",1.5,"3,364","28,577"
2009,"ROCKFISH, VERMILION",16.3,"36,041","82,779"
2009,"ROCKFISH, WIDOW",152.7,"336,735","142,362"
2009,"ROCKFISH, YELLOWEYE",3,"6,659","6,665"
2009,"ROCKFISH, YELLOWTAIL",655,"1,444,001","752,098"
2009,ROCKFISHES,"12,744.30","28,096,026","8,919,587"
2009,"ROSEFISH, BLACKBELLY",4.8,"10,676","18,532"
2009,"RUDDERFISH, BANDED",29.2,"64,317","43,054"
2009,"RUNNER, BLUE",147.7,"325,567","285,231"
2009,"RUNNER, RAINBOW",1.1,"2,379","4,452"
2009,SABLEFISH,"19,426.50","42,827,702","128,712,790"
2009,SAILFISH,10.2,"22,438","20,508"
2009,"SALMON, CHINOOK","4,432.00","9,770,855","21,307,402"
2009,"SALMON, CHUM","50,976.70","112,383,196","48,443,084"
2009,"SALMON, COHO","14,937.50","32,931,145","29,328,420"
2009,"SALMON, PINK","133,282.30","293,834,094","66,292,638"
2009,"SALMON, SOCKEYE","116,185.90","256,143,516","204,372,215"
2009,SAND PERCH,0.2,426,640
2009,SANDWORMS,135.7,"299,081","1,596,924"
2009,"SARDINE, PACIFIC","66,424.20","146,438,758","12,499,053"
2009,"SARDINE, SPANISH",635.4,"1,400,864","233,043"
2009,"SCAD, BIGEYE",158.6,"349,693","866,473"
2009,"SCAD, MACKEREL",93,"205,037","555,011"
2009,SCADS,196.2,"432,554","310,866"
2009,"SCALLOP, BAY",117,"258,026","2,241,249"
2009,"SCALLOP, SEA","26,272.70","57,920,739","375,568,913"
2009,SCAMP,257.5,"567,704","1,994,703"
2009,"SCORPIONFISH, SPINYCHEEK",0.1,205,200
2009,SCORPIONFISHES,6.8,"14,895","46,497"
2009,SCULPINS,974.6,"2,148,566","63,903"
2009,SCUP,"3,803.30","8,384,821","6,398,719"
2009,SCUPS OR PORGIES,166.6,"367,359","387,488"
2009,"SEA BASS, BLACK",856.9,"1,889,176","4,949,055"
2009,"SEA BASS, GIANT",3.1,"6,728","19,139"
2009,"SEA BASS, ROCK",2.4,"5,331","5,930"
2009,SEA CATFISHES,2.1,"4,592","1,277"
2009,SEA CHUBS,8,"17,582","26,409"
2009,SEA CUCUMBER,522.4,"1,151,626","2,112,468"
2009,SEA RAVEN,1.2,"2,707","3,212"
2009,SEA URCHINS,"7,577.30","16,704,967","14,271,359"
2009,"SEABASS, WHITE",186.7,"411,590","868,415"
2009,SEAROBINS,36.1,"79,598","14,290"
2009,"SEATROUT, SAND",38.4,"84,698","62,980"
2009,"SEATROUT, SPOTTED",210,"462,903","832,559"
2009,"SEAWEED, ROCKWEED","1,104.50","2,434,890","48,698"
2009,SEAWEEDS,73.7,"162,501","85,697"
2009,"SHAD, AMERICAN",244.9,"539,991","605,283"
2009,"SHAD, GIZZARD","1,573.10","3,467,975","464,485"
2009,"SHAD, HICKORY",49.6,"109,328","27,644"
2009,"SHAD, THREADFIN",1.9,"4,275",445
2009,"SHARK, ATLANTIC SHARPNOSE",200.8,"442,599","169,392"
2009,"SHARK, BIGEYE THRESHER",7.4,"16,228","5,455"
2009,"SHARK, BLACKNOSE",60.5,"133,333","65,406"
2009,"SHARK, BLACKTIP",163.6,"360,719","132,399"
2009,"SHARK, BLUE",0,44,32
2009,"SHARK, BONNETHEAD",33.6,"74,086","32,991"
2009,"SHARK, BULL",85.6,"188,639","54,717"
2009,"SHARK, DOGFISH",6.8,"14,930","3,254"
2009,"SHARK, DUSKY",0,11,7
2009,"SHARK, FINETOOTH",40.9,"90,254","38,705"
2009,"SHARK, HAMMERHEAD",103.3,"227,690","39,962"
2009,"SHARK, LEMON",47.8,"105,484","27,354"
2009,"SHARK, LEOPARD",2.1,"4,563","3,768"
2009,"SHARK, MAKOS",107.1,"236,022","122,127"
2009,"SHARK, PACIFIC ANGEL",11.8,"25,976","16,236"
2009,"SHARK, PORBEAGLE",2.1,"4,599","2,168"
2009,"SHARK, SAND TIGER",11.7,"25,851","6,463"
2009,"SHARK, SANDBAR",105.3,"232,166","61,271"
2009,"SHARK, SHORTFIN MAKO",140.3,"309,240","278,846"
2009,"SHARK, SILKY",2.2,"4,924","1,267"
2009,"SHARK, SMOOTH DOGFISH","1,231.00","2,713,915","1,312,569"
2009,"SHARK, SOUPFIN",4.5,"9,846","8,267"
2009,"SHARK, SPINNER",17.9,"39,464","13,934"
2009,"SHARK, SPINY DOGFISH","5,792.80","12,770,894","2,914,148"
2009,"SHARK, THRESHER",130.8,"288,299","221,363"
2009,"SHARK, TIGER",13.8,"30,531","11,695"
2009,SHARKS,456.5,"1,006,498","1,792,580"
2009,"SHEEPHEAD, CALIFORNIA",32.8,"72,252","335,550"
2009,SHEEPSHEAD,834.4,"1,839,611","913,292"
2009,SHELLFISH,"18,006.70","39,697,465","12,685,218"
2009,"SHRIMP, BLUE MUD",1.4,"3,056","3,695"
