"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1998","Total","Capelin - Mallotus villosus","All presentation forms","Industrial uses","Euro/Tonne","Iceland","89",""
"1998","Total","Spotted wolffish - Anarhichas minor","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Spotted wolffish - Anarhichas minor","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Spotted wolffish - Anarhichas minor","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Northern cods nei - Gadus spp","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Northern cods nei - Gadus spp","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Northern cods nei - Gadus spp","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Ocean quahog - Arctica islandica","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Ocean quahog - Arctica islandica","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Ocean quahog - Arctica islandica","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Rabbit fish - Chimaera monstrosa","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Rabbit fish - Chimaera monstrosa","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Rabbit fish - Chimaera monstrosa","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Atlantic cod - Gadus morhua","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Atlantic cod - Gadus morhua","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Atlantic cod - Gadus morhua","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Red crab - Geryon quinquedens","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Red crab - Geryon quinquedens","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Red crab - Geryon quinquedens","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Marine crustaceans nei - Crustacea","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Marine crustaceans nei - Crustacea","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Marine crustaceans nei - Crustacea","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Common dab - Limanda limanda","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Common dab - Limanda limanda","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Common dab - Limanda limanda","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Dogfishes nei - Squalus spp","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Dogfishes nei - Squalus spp","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Dogfishes nei - Squalus spp","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Finfishes nei - Osteichthyes","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Finfishes nei - Osteichthyes","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Finfishes nei - Osteichthyes","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Flatfishes nei - Pleuronectiformes","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Flatfishes nei - Pleuronectiformes","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Flatfishes nei - Pleuronectiformes","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Greenland halibut - Reinhardtius hippoglossoides","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Greenland halibut - Reinhardtius hippoglossoides","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Greenland halibut - Reinhardtius hippoglossoides","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Grenadiers nei - Macrourus spp","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Grenadiers nei - Macrourus spp","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Grenadiers nei - Macrourus spp","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Greenland shark - Somniosus microcephalus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Greenland shark - Somniosus microcephalus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Greenland shark - Somniosus microcephalus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Haddock - Melanogrammus aeglefinus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Haddock - Melanogrammus aeglefinus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Haddock - Melanogrammus aeglefinus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Atlantic halibut - Hippoglossus hippoglossus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Atlantic halibut - Hippoglossus hippoglossus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Atlantic halibut - Hippoglossus hippoglossus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Atlantic herring - Clupea harengus","All presentation forms","Industrial uses","Euro","Iceland","12,633,424",""
"1998","Total","Atlantic herring - Clupea harengus","All presentation forms","Industrial uses","Tonnes product weight","Iceland","76,842",""
"1998","Total","Atlantic herring - Clupea harengus","All presentation forms","Industrial uses","Euro/Tonne","Iceland","164",""
"1998","Total","Scallop - Chlamys livida","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Scallop - Chlamys livida","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Scallop - Chlamys livida","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Lemon sole - Microstomus kitt","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Lemon sole - Microstomus kitt","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Lemon sole - Microstomus kitt","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Lings nei - Molva spp","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Lings nei - Molva spp","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Lings nei - Molva spp","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Lumpfish(=Lumpsucker) - Cyclopterus lumpus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Lumpfish(=Lumpsucker) - Cyclopterus lumpus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Lumpfish(=Lumpsucker) - Cyclopterus lumpus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
