"SPEC","Species","UNIT","Measure","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PGRO","Groundfish","LC","National Currency","ISL","Iceland","2008","2008","ISK","Iceland Krona","0","units",,,918218045,,
"PGRO","Groundfish","LC","National Currency","ISL","Iceland","2009","2009","ISK","Iceland Krona","0","units",,,384932284,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","USA","United States","2000","2000","TONNE","Tonnes","0","units",,,209,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","USA","United States","2001","2001","TONNE","Tonnes","0","units",,,86,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","USA","United States","2002","2002","TONNE","Tonnes","0","units",,,120,,
"POMA","OTHER MARINE ANIMALS","TON","Tonnes","ESP","Spain","2002","2002","TONNE","Tonnes","0","units",,,0,,
"POMA","OTHER MARINE ANIMALS","TON","Tonnes","ESP","Spain","2003","2003","TONNE","Tonnes","0","units",,,1,,
"POMA","OTHER MARINE ANIMALS","TON","Tonnes","ESP","Spain","2007","2007","TONNE","Tonnes","0","units",,,0.271,,
"POMA","OTHER MARINE ANIMALS","TON","Tonnes","ESP","Spain","2008","2008","TONNE","Tonnes","0","units",,,1.408,,
"PLOB","Lobster (rock or European)","TON","Tonnes","PRT","Portugal","1996","1996","TONNE","Tonnes","0","units",,,2.104,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","1995","1995","TONNE","Tonnes","0","units",,,2066.7,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","1996","1996","TONNE","Tonnes","0","units",,,508.85,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","1997","1997","TONNE","Tonnes","0","units",,,242.015,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","1998","1998","TONNE","Tonnes","0","units",,,135.564,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","1999","1999","TONNE","Tonnes","0","units",,,105.378,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2000","2000","TONNE","Tonnes","0","units",,,81.8,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2001","2001","TONNE","Tonnes","0","units",,,17.9,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2002","2002","TONNE","Tonnes","0","units",,,23.3,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2003","2003","TONNE","Tonnes","0","units",,,8.2,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2005","2005","TONNE","Tonnes","0","units",,,3,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2006","2006","TONNE","Tonnes","0","units",,,5.6,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2007","2007","TONNE","Tonnes","0","units",,,18.1,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2008","2008","TONNE","Tonnes","0","units",,,0.602,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2009","2009","TONNE","Tonnes","0","units",,,1,,
"PGRO","Groundfish","TON","Tonnes","PRT","Portugal","2010","2010","TONNE","Tonnes","0","units",,,3.1,,
"PGRH","Greenland Halibut","TON","Tonnes","IRL","Ireland","2003","2003","TONNE","Tonnes","0","units",,,13,,
"PGRH","Greenland Halibut","TON","Tonnes","IRL","Ireland","2005","2005","TONNE","Tonnes","0","units",,,3.053,,
"PGRH","Greenland Halibut","TON","Tonnes","IRL","Ireland","2006","2006","TONNE","Tonnes","0","units",,,0.03,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","1995","1995","DKK","Danish Krone","0","units",,,586543500,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","1996","1996","DKK","Danish Krone","0","units",,,586543500,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","1997","1997","DKK","Danish Krone","0","units",,,596496000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","1998","1998","DKK","Danish Krone","0","units",,,687053000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","1999","1999","DKK","Danish Krone","0","units",,,586163000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2000","2000","DKK","Danish Krone","0","units",,,628383000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2001","2001","DKK","Danish Krone","0","units",,,790284000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2002","2002","DKK","Danish Krone","0","units",,,677900000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2003","2003","DKK","Danish Krone","0","units",,,520439000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2004","2004","DKK","Danish Krone","0","units",,,443888000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2005","2005","DKK","Danish Krone","0","units",,,602838000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2006","2006","DKK","Danish Krone","0","units",,,677028000,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2007","2007","DKK","Danish Krone","0","units",,,693188867,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2008","2008","DKK","Danish Krone","0","units",,,649129011,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2009","2009","DKK","Danish Krone","0","units",,,512018392,,
"PTOF","TOTAL FISH","LC","National Currency","DNK","Denmark","2010","2010","DKK","Danish Krone","0","units",,,566271739,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2000","2000","TONNE","Tonnes","0","units",,,39,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2001","2001","TONNE","Tonnes","0","units",,,20,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2002","2002","TONNE","Tonnes","0","units",,,14,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2003","2003","TONNE","Tonnes","0","units",,,20,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2004","2004","TONNE","Tonnes","0","units",,,34,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2005","2005","TONNE","Tonnes","0","units",,,23,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2006","2006","TONNE","Tonnes","0","units",,,36,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2007","2007","TONNE","Tonnes","0","units",,,36.2,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2008","2008","TONNE","Tonnes","0","units",,,5.612,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2009","2009","TONNE","Tonnes","0","units",,,8,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2010","2010","TONNE","Tonnes","0","units",,,9,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2002","2002","EUR","Euro","0","units",,,314182256.17,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2003","2003","EUR","Euro","0","units",,,238192000,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2004","2004","EUR","Euro","0","units",,,336280200,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2005","2005","EUR","Euro","0","units",,,105283877.79,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2006","2006","EUR","Euro","0","units",,,121724911.806,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2007","2007","EUR","Euro","0","units",,,104686863.493,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2008","2008","EUR","Euro","0","units",,,117162000,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2009","2009","EUR","Euro","0","units",,,211609531.325,,
"PTOF","TOTAL FISH","LC","National Currency","ESP","Spain","2010","2010","EUR","Euro","0","units",,,250683496,,
"PSOL","Sole","TON","Tonnes","ESP","Spain","2007","2007","TONNE","Tonnes","0","units",,,71,,
"PSOL","Sole","TON","Tonnes","ESP","Spain","2008","2008","TONNE","Tonnes","0","units",,,42,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2002","2002","TONNE","Tonnes","0","units",,,137301.2,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2003","2003","TONNE","Tonnes","0","units",,,5,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2004","2004","TONNE","Tonnes","0","units",,,12618,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2005","2005","TONNE","Tonnes","0","units",,,14.04,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2006","2006","TONNE","Tonnes","0","units",,,26.014,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2007","2007","TONNE","Tonnes","0","units",,,29.735,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2008","2008","TONNE","Tonnes","0","units",,,71.881,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2009","2009","TONNE","Tonnes","0","units",,,46,,
"PSKI","Skipjack","TON","Tonnes","ESP","Spain","2010","2010","TONNE","Tonnes","0","units",,,10,,
"PSQU","Squid","LC","National Currency","DNK","Denmark","1995","1995","DKK","Danish Krone","0","units",,,1000,,
"PSQU","Squid","LC","National Currency","DNK","Denmark","1996","1996","DKK","Danish Krone","0","units",,,1000,,
"PSQU","Squid","LC","National Currency","DNK","Denmark","1997","1997","DKK","Danish Krone","0","units",,,24000,,
"PSQU","Squid","LC","National Currency","DNK","Denmark","1998","1998","DKK","Danish Krone","0","units",,,36000,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","1995","1995","TONNE","Tonnes","0","units",,,63.5,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","1996","1996","TONNE","Tonnes","0","units",,,863,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","1997","1997","TONNE","Tonnes","0","units",,,1920.481,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","1998","1998","TONNE","Tonnes","0","units",,,4078.885,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","1999","1999","TONNE","Tonnes","0","units",,,842.221,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2000","2000","TONNE","Tonnes","0","units",,,69.673,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2001","2001","TONNE","Tonnes","0","units",,,3309.306,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2002","2002","TONNE","Tonnes","0","units",,,10.054,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2003","2003","TONNE","Tonnes","0","units",,,1789.369,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2004","2004","TONNE","Tonnes","0","units",,,101.942,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2006","2006","TONNE","Tonnes","0","units",,,474.198,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2007","2007","TONNE","Tonnes","0","units",,,168.625,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2008","2008","TONNE","Tonnes","0","units",,,1332,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2009","2009","TONNE","Tonnes","0","units",,,3925.682,,
"POTP","Other Pelagics","TON","Tonnes","GBR","United Kingdom","2010","2010","TONNE","Tonnes","0","units",,,2330.771,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","PRT","Portugal","1995","1995","TONNE","Tonnes","0","units",,,454.1,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","PRT","Portugal","1996","1996","TONNE","Tonnes","0","units",,,0.016,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","PRT","Portugal","2007","2007","TONNE","Tonnes","0","units",,,0.1,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2000","2000","EUR","Euro","0","units",,,2561209.1,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2001","2001","EUR","Euro","0","units",,,2792014.2,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2002","2002","EUR","Euro","0","units",,,3625940.6,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2003","2003","EUR","Euro","0","units",,,4585700,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2004","2004","EUR","Euro","0","units",,,3002803.5,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2005","2005","EUR","Euro","0","units",,,105075.5,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2006","2006","EUR","Euro","0","units",,,105647.7,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2008","2008","EUR","Euro","0","units",,,10000,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","FRA","France","2009","2009","EUR","Euro","0","units",,,270000,,
"POTC","Other Crustaceans","TON","Tonnes","FRA","France","2000","2000","TONNE","Tonnes","0","units",,,1000,,
"POTC","Other Crustaceans","TON","Tonnes","FRA","France","2001","2001","TONNE","Tonnes","0","units",,,1012.696,,
"POTC","Other Crustaceans","TON","Tonnes","FRA","France","2002","2002","TONNE","Tonnes","0","units",,,1127.183,,
"POTC","Other Crustaceans","TON","Tonnes","FRA","France","2003","2003","TONNE","Tonnes","0","units",,,1240,,
"POTC","Other Crustaceans","TON","Tonnes","FRA","France","2004","2004","TONNE","Tonnes","0","units",,,948,,
"POTC","Other Crustaceans","TON","Tonnes","FRA","France","2005","2005","TONNE","Tonnes","0","units",,,14,,
"POTC","Other Crustaceans","TON","Tonnes","FRA","France","2006","2006","TONNE","Tonnes","0","units",,,14,,
"POTC","Other Crustaceans","TON","Tonnes","FRA","France","2009","2009","TONNE","Tonnes","0","units",,,41,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","1999","1999","EUR","Euro","0","units",,,18914.77,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2000","2000","EUR","Euro","0","units",,,27317.478,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2001","2001","EUR","Euro","0","units",,,9500,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2002","2002","EUR","Euro","0","units",,,19000,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2003","2003","EUR","Euro","0","units",,,2000,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2004","2004","EUR","Euro","0","units",,,1000,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2005","2005","EUR","Euro","0","units",,,3000,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2006","2006","EUR","Euro","0","units",,,2834,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2007","2007","EUR","Euro","0","units",,,227,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2008","2008","EUR","Euro","0","units",,,532,,
"PALP","Alaska Pollack","LC","National Currency","BEL","Belgium","2010","2010","EUR","Euro","0","units",,,724,,
"PMAC","Mackerel","LC","National Currency","DEU","Germany","2006","2006","EUR","Euro","0","units",,,1000,,
"PCLA","Clam","LC","National Currency","PRT","Portugal","2008","2008","EUR","Euro","0","units",,,399288.19,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","1995","1995","DKK","Danish Krone","0","units",,,135000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","1996","1996","DKK","Danish Krone","0","units",,,135000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","1997","1997","DKK","Danish Krone","0","units",,,123000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","1998","1998","DKK","Danish Krone","0","units",,,121000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","1999","1999","DKK","Danish Krone","0","units",,,222000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2000","2000","DKK","Danish Krone","0","units",,,301000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2001","2001","DKK","Danish Krone","0","units",,,299000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2002","2002","DKK","Danish Krone","0","units",,,366000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2003","2003","DKK","Danish Krone","0","units",,,410000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2004","2004","DKK","Danish Krone","0","units",,,257000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2005","2005","DKK","Danish Krone","0","units",,,332000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2006","2006","DKK","Danish Krone","0","units",,,467000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2007","2007","DKK","Danish Krone","0","units",,,505230,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2008","2008","DKK","Danish Krone","0","units",,,219799,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2009","2009","DKK","Danish Krone","0","units",,,237277,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DNK","Denmark","2010","2010","DKK","Danish Krone","0","units",,,355218,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","1995","1995","TONNE","Tonnes","0","units",,,0.2,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","1996","1996","TONNE","Tonnes","0","units",,,4.765,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","1997","1997","TONNE","Tonnes","0","units",,,4.862,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","1998","1998","TONNE","Tonnes","0","units",,,6.312,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","1999","1999","TONNE","Tonnes","0","units",,,9.73,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","2000","2000","TONNE","Tonnes","0","units",,,9.8,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","2001","2001","TONNE","Tonnes","0","units",,,4.7,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","2002","2002","TONNE","Tonnes","0","units",,,1.8,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","2003","2003","TONNE","Tonnes","0","units",,,1.9,,
"POCT","Octopus","TON","Tonnes","PRT","Portugal","2008","2008","TONNE","Tonnes","0","units",,,0.203,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","BEL","Belgium","1997","1997","EUR","Euro","0","units",,,495.787,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","BEL","Belgium","2001","2001","EUR","Euro","0","units",,,900,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","BEL","Belgium","2003","2003","EUR","Euro","0","units",,,1000,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","BEL","Belgium","2005","2005","EUR","Euro","0","units",,,1000,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","BEL","Belgium","2006","2006","EUR","Euro","0","units",,,314,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","BEL","Belgium","2010","2010","EUR","Euro","0","units",,,181,,
"PHAL","Halibut","LC","National Currency","ISL","Iceland","1995","1995","ISK","Iceland Krona","0","units",,,14000000,,
"PHAL","Halibut","LC","National Currency","ISL","Iceland","1996","1996","ISK","Iceland Krona","0","units",,,9910000,,
"PHAL","Halibut","LC","National Currency","ISL","Iceland","1997","1997","ISK","Iceland Krona","0","units",,,750000,,
"PHAL","Halibut","LC","National Currency","ISL","Iceland","1998","1998","ISK","Iceland Krona","0","units",,,3400000,,
"PHAL","Halibut","LC","National Currency","ISL","Iceland","1999","1999","ISK","Iceland Krona","0","units",,,507000,,
"PHAL","Halibut","LC","National Currency","ISL","Iceland","2000","2000","ISK","Iceland Krona","0","units",,,705000,,
"PHAL","Halibut","LC","National Currency","ISL","Iceland","2003","2003","ISK","Iceland Krona","0","units",,,102740,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","1997","1997","EUR","Euro","0","units",,,26478529.389,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","1998","1998","EUR","Euro","0","units",,,21968407.821,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","2003","2003","EUR","Euro","0","units",,,22014720,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","2004","2004","EUR","Euro","0","units",,,13399920,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","2005","2005","EUR","Euro","0","units",,,14512000,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","2006","2006","EUR","Euro","0","units",,,23635620,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","2007","2007","EUR","Euro","0","units",,,15142400,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","2008","2008","EUR","Euro","0","units",,,18808650,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","2009","2009","EUR","Euro","0","units",,,10334000,,
"PHOM","Horse Mackerel","LC","National Currency","NLD","Netherlands","2010","2010","EUR","Euro","0","units",,,8024000,,
"POMA","OTHER MARINE ANIMALS","TON","Tonnes","NLD","Netherlands","2001","2001","TONNE","Tonnes","0","units",,,2,,
"POMA","OTHER MARINE ANIMALS","TON","Tonnes","NLD","Netherlands","2002","2002","TONNE","Tonnes","0","units",,,5,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","1995","1995","GBP","Pound Sterling","0","units",,,118070,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","1996","1996","GBP","Pound Sterling","0","units",,,355190,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","1997","1997","GBP","Pound Sterling","0","units",,,108370,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","1998","1998","GBP","Pound Sterling","0","units",,,7818580,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","1999","1999","GBP","Pound Sterling","0","units",,,95506,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2000","2000","GBP","Pound Sterling","0","units",,,167531.5,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2001","2001","GBP","Pound Sterling","0","units",,,27921,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2002","2002","GBP","Pound Sterling","0","units",,,13343,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2003","2003","GBP","Pound Sterling","0","units",,,39210,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2004","2004","GBP","Pound Sterling","0","units",,,1657,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2005","2005","GBP","Pound Sterling","0","units",,,177939.4,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2006","2006","GBP","Pound Sterling","0","units",,,433000,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2007","2007","GBP","Pound Sterling","0","units",,,215000,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2008","2008","GBP","Pound Sterling","0","units",,,140176,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2009","2009","GBP","Pound Sterling","0","units",,,2473764.12,,
"PHOM","Horse Mackerel","LC","National Currency","GBR","United Kingdom","2010","2010","GBP","Pound Sterling","0","units",,,1187526.27,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","1997","1997","TONNE","Tonnes","0","units",,,107,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","1999","1999","TONNE","Tonnes","0","units",,,49,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2000","2000","TONNE","Tonnes","0","units",,,40,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2001","2001","TONNE","Tonnes","0","units",,,28,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2002","2002","TONNE","Tonnes","0","units",,,55,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2003","2003","TONNE","Tonnes","0","units",,,18,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2004","2004","TONNE","Tonnes","0","units",,,108,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2005","2005","TONNE","Tonnes","0","units",,,163,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2006","2006","TONNE","Tonnes","0","units",,,141,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2007","2007","TONNE","Tonnes","0","units",,,22,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2008","2008","TONNE","Tonnes","0","units",,,10,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2009","2009","TONNE","Tonnes","0","units",,,12,,
"POTH","Other Groundfish","TON","Tonnes","BEL","Belgium","2010","2010","TONNE","Tonnes","0","units",,,29,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","USA","United States","1998","1998","USD","US Dollar","0","units",,,1375000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","USA","United States","1999","1999","USD","US Dollar","0","units",,,1126000,,
"PFIR","FISH FOR REDUCTION","TON","Tonnes","FIN","Finland","2003","2003","TONNE","Tonnes","0","units",,,665,,
"PFIR","FISH FOR REDUCTION","TON","Tonnes","FIN","Finland","2004","2004","TONNE","Tonnes","0","units",,,1746.216,,
"PFIR","FISH FOR REDUCTION","TON","Tonnes","FIN","Finland","2005","2005","TONNE","Tonnes","0","units",,,923.94,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","1999","1999","SEK","Swedish Krona","0","units",,,3836000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2000","2000","SEK","Swedish Krona","0","units",,,1782000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2001","2001","SEK","Swedish Krona","0","units",,,1754000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2002","2002","SEK","Swedish Krona","0","units",,,2395000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2003","2003","SEK","Swedish Krona","0","units",,,5465000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2004","2004","SEK","Swedish Krona","0","units",,,5237000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2005","2005","SEK","Swedish Krona","0","units",,,3972000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2006","2006","SEK","Swedish Krona","0","units",,,4834000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2007","2007","SEK","Swedish Krona","0","units",,,6213000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2008","2008","SEK","Swedish Krona","0","units",,,12743000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2009","2009","SEK","Swedish Krona","0","units",,,23175000,,
"PPEL","Pelagics","LC","National Currency","SWE","Sweden","2010","2010","SEK","Swedish Krona","0","units",,,11966000,,
"POTH","Other Groundfish","TON","Tonnes","CHL","Chile","2008","2008","TONNE","Tonnes","0","units",,,2694.881,,
"POTH","Other Groundfish","TON","Tonnes","CHL","Chile","2009","2009","TONNE","Tonnes","0","units",,,4823,,
"POTH","Other Groundfish","TON","Tonnes","CHL","Chile","2010","2010","TONNE","Tonnes","0","units",,,5328,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","IRL","Ireland","2008","2008","EUR","Euro","0","units",,,113837.96,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","IRL","Ireland","2009","2009","EUR","Euro","0","units",,,85656.94,,
"POTW","Other Shellfish (incl. Whelk)","LC","National Currency","IRL","Ireland","2010","2010","EUR","Euro","0","units",,,85751,,
"PHAD","Haddock","TON","Tonnes","ESP","Spain","1995","1995","TONNE","Tonnes","0","units",,,144.8,,
