"SPEC","Species","UNIT","Measure","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PWSH","Whiting / Silver Hake","LC","National Currency","DEU","Germany","2004","2004","EUR","Euro","0","units",,,259000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DEU","Germany","2005","2005","EUR","Euro","0","units",,,144000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DEU","Germany","2006","2006","EUR","Euro","0","units",,,298000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DEU","Germany","2007","2007","EUR","Euro","0","units",,,123000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DEU","Germany","2008","2008","EUR","Euro","0","units",,,62030,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DEU","Germany","2009","2009","EUR","Euro","0","units",,,6430296,,
"PWSH","Whiting / Silver Hake","LC","National Currency","DEU","Germany","2010","2010","EUR","Euro","0","units",,,108764.75,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","DEU","Germany","2005","2005","TONNE","Tonnes","0","units",,,2,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","1995","1995","EUR","Euro","0","units",,,843630.497,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","1996","1996","EUR","Euro","0","units",,,630704.618,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","1997","1997","EUR","Euro","0","units",,,292478.755,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","1998","1998","EUR","Euro","0","units",,,268427.885,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","1999","1999","EUR","Euro","0","units",,,193945.875,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2000","2000","EUR","Euro","0","units",,,281210.213,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2001","2001","EUR","Euro","0","units",,,257327.527,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2002","2002","EUR","Euro","0","units",,,330000,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2003","2003","EUR","Euro","0","units",,,227096.4,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2004","2004","EUR","Euro","0","units",,,190458,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2005","2005","EUR","Euro","0","units",,,421454.76,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2006","2006","EUR","Euro","0","units",,,349280.82,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2007","2007","EUR","Euro","0","units",,,568525.29,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2008","2008","EUR","Euro","0","units",,,148275.05,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2009","2009","EUR","Euro","0","units",,,151893.63,,
"POTS","Other Salmon","LC","National Currency","FIN","Finland","2010","2010","EUR","Euro","0","units",,,0,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","GBR","United Kingdom","1995","1995","GBP","Pound Sterling","0","units",,,890,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","GBR","United Kingdom","1996","1996","GBP","Pound Sterling","0","units",,,220,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","GBR","United Kingdom","1997","1997","GBP","Pound Sterling","0","units",,,1040,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","GBR","United Kingdom","1998","1998","GBP","Pound Sterling","0","units",,,2420,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","GBR","United Kingdom","1999","1999","GBP","Pound Sterling","0","units",,,5350,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","GBR","United Kingdom","2001","2001","GBP","Pound Sterling","0","units",,,506,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","GBR","United Kingdom","2008","2008","GBP","Pound Sterling","0","units",,,54802,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","GBR","United Kingdom","2009","2009","GBP","Pound Sterling","0","units",,,1707.63,,
"PMUS","Mussel","TON","Tonnes","FRA","France","2001","2001","TONNE","Tonnes","0","units",,,1,,
"PYEL","Yellowfin","LC","National Currency","ESP","Spain","2004","2004","EUR","Euro","0","units",,,107629499.78,,
"PYEL","Yellowfin","LC","National Currency","ESP","Spain","2005","2005","EUR","Euro","0","units",,,16058271.08,,
"PYEL","Yellowfin","LC","National Currency","ESP","Spain","2006","2006","EUR","Euro","0","units",,,8022.413,,
"PYEL","Yellowfin","LC","National Currency","ESP","Spain","2007","2007","EUR","Euro","0","units",,,26323.225,,
"PYEL","Yellowfin","LC","National Currency","ESP","Spain","2008","2008","EUR","Euro","0","units",,,3000,,
"PYEL","Yellowfin","LC","National Currency","ESP","Spain","2009","2009","EUR","Euro","0","units",,,53679097.117,,
"PYEL","Yellowfin","LC","National Currency","ESP","Spain","2010","2010","EUR","Euro","0","units",,,25311038,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","1998","1998","TONNE","Tonnes","0","units",,,6,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","1999","1999","TONNE","Tonnes","0","units",,,4.155,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2000","2000","TONNE","Tonnes","0","units",,,5.09,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2001","2001","TONNE","Tonnes","0","units",,,6.379,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2003","2003","TONNE","Tonnes","0","units",,,7.798,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2004","2004","TONNE","Tonnes","0","units",,,0.553,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2006","2006","TONNE","Tonnes","0","units",,,0.415,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2007","2007","TONNE","Tonnes","0","units",,,1.862,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2008","2008","TONNE","Tonnes","0","units",,,2.103,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2009","2009","TONNE","Tonnes","0","units",,,0.639,,
"POTF","Other Fish","TON","Tonnes","FIN","Finland","2010","2010","TONNE","Tonnes","0","units",,,0.073,,
"PBIG","Bigeye","TON","Tonnes","NZL","New Zealand","2008","2008","TONNE","Tonnes","0","units",,,648,,
"PBIG","Bigeye","TON","Tonnes","NZL","New Zealand","2009","2009","TONNE","Tonnes","0","units",,,192,,
"PBIG","Bigeye","TON","Tonnes","NZL","New Zealand","2010","2010","TONNE","Tonnes","0","units",,,931,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","1995","1995","TONNE","Tonnes","0","units",,,186173.19,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","1996","1996","TONNE","Tonnes","0","units",,,256090.73,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","1997","1997","TONNE","Tonnes","0","units",,,285604.197,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","1998","1998","TONNE","Tonnes","0","units",,,366589.52,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","1999","1999","TONNE","Tonnes","0","units",,,328473.416,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2000","2000","TONNE","Tonnes","0","units",,,283479.05,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2001","2001","TONNE","Tonnes","0","units",,,279452.369,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2002","2002","TONNE","Tonnes","0","units",,,219811.339,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2003","2003","TONNE","Tonnes","0","units",,,188108.659,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2004","2004","TONNE","Tonnes","0","units",,,192238.883,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2005","2005","TONNE","Tonnes","0","units",,,210084.46,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2006","2006","TONNE","Tonnes","0","units",,,197670.623,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2007","2007","TONNE","Tonnes","0","units",,,170586,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2008","2008","TONNE","Tonnes","0","units",,,178713,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2009","2009","TONNE","Tonnes","0","units",,,189457.003,,
"PGRT","GRAND TOTAL","TON","Tonnes","GBR","United Kingdom","2010","2010","TONNE","Tonnes","0","units",,,196652.761,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","1995","1995","EUR","Euro","0","units",,,407763.687,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","1996","1996","EUR","Euro","0","units",,,213442.971,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","1997","1997","EUR","Euro","0","units",,,341711.912,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","1998","1998","EUR","Euro","0","units",,,177204.646,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","1999","1999","EUR","Euro","0","units",,,279101.127,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2000","2000","EUR","Euro","0","units",,,453836.133,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2001","2001","EUR","Euro","0","units",,,658601.15,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2002","2002","EUR","Euro","0","units",,,625000,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2003","2003","EUR","Euro","0","units",,,208000,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2005","2005","EUR","Euro","0","units",,,1496129.899,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2006","2006","EUR","Euro","0","units",,,858502.327,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2007","2007","EUR","Euro","0","units",,,2994274.033,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2008","2008","EUR","Euro","0","units",,,2677746.967,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2009","2009","EUR","Euro","0","units",,,3117934.62,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","IRL","Ireland","2010","2010","EUR","Euro","0","units",,,3031251,,
"PBLT","Bluefin Tuna (North and South)","TON","Tonnes","IRL","Ireland","1999","1999","TONNE","Tonnes","0","units",,,5,,
"PBLT","Bluefin Tuna (North and South)","TON","Tonnes","IRL","Ireland","2000","2000","TONNE","Tonnes","0","units",,,2,,
"PBLT","Bluefin Tuna (North and South)","TON","Tonnes","IRL","Ireland","2003","2003","TONNE","Tonnes","0","units",,,1,,
"PBLT","Bluefin Tuna (North and South)","TON","Tonnes","IRL","Ireland","2005","2005","TONNE","Tonnes","0","units",,,0.5,,
"PBLT","Bluefin Tuna (North and South)","TON","Tonnes","IRL","Ireland","2006","2006","TONNE","Tonnes","0","units",,,1.1,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","1995","1995","NOK","Norwegian Krone","0","units",,,18068000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","1996","1996","NOK","Norwegian Krone","0","units",,,28090000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","1997","1997","NOK","Norwegian Krone","0","units",,,42957000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","1998","1998","NOK","Norwegian Krone","0","units",,,27730000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","1999","1999","NOK","Norwegian Krone","0","units",,,30986000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2000","2000","NOK","Norwegian Krone","0","units",,,27667000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2001","2001","NOK","Norwegian Krone","0","units",,,42052000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2002","2002","NOK","Norwegian Krone","0","units",,,58455000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2003","2003","NOK","Norwegian Krone","0","units",,,74735000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2004","2004","NOK","Norwegian Krone","0","units",,,48716000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2005","2005","NOK","Norwegian Krone","0","units",,,43590000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2006","2006","NOK","Norwegian Krone","0","units",,,47113000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2007","2007","NOK","Norwegian Krone","0","units",,,25215000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2008","2008","NOK","Norwegian Krone","0","units",,,27133000,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2009","2009","NOK","Norwegian Krone","0","units",,,16622160.9,,
"PFLA","Flatfish","LC","National Currency","NOR","Norway","2010","2010","NOK","Norwegian Krone","0","units",,,30390751,,
"PSQU","Squid","LC","National Currency","DEU","Germany","1998","1998","EUR","Euro","0","units",,,47038.853,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2000","2000","EUR","Euro","0","units",,,13770,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2001","2001","EUR","Euro","0","units",,,10710,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2002","2002","EUR","Euro","0","units",,,4000,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2003","2003","EUR","Euro","0","units",,,239000,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2004","2004","EUR","Euro","0","units",,,192000,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2005","2005","EUR","Euro","0","units",,,110000,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2006","2006","EUR","Euro","0","units",,,1000,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2007","2007","EUR","Euro","0","units",,,17000,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2008","2008","EUR","Euro","0","units",,,7791,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2009","2009","EUR","Euro","0","units",,,6071,,
"PSQU","Squid","LC","National Currency","DEU","Germany","2010","2010","EUR","Euro","0","units",,,14018.5,,
"PPLA","Plaice","LC","National Currency","CAN","Canada","1995","1995","CAD","Canadian Dollar","0","units",,,5,,
"PPLA","Plaice","LC","National Currency","CAN","Canada","1996","1996","CAD","Canadian Dollar","0","units",,,13,,
"PPLA","Plaice","LC","National Currency","CAN","Canada","1997","1997","CAD","Canadian Dollar","0","units",,,9,,
"PPLA","Plaice","LC","National Currency","CAN","Canada","1998","1998","CAD","Canadian Dollar","0","units",,,22,,
"PPLA","Plaice","LC","National Currency","CAN","Canada","1999","1999","CAD","Canadian Dollar","0","units",,,6,,
"PSCA","Scallop","LC","National Currency","NLD","Netherlands","2003","2003","EUR","Euro","0","units",,,1337500,,
"PSCA","Scallop","LC","National Currency","NLD","Netherlands","2004","2004","EUR","Euro","0","units",,,1222000,,
"PSCA","Scallop","LC","National Currency","NLD","Netherlands","2005","2005","EUR","Euro","0","units",,,1404000,,
"PSCA","Scallop","LC","National Currency","NLD","Netherlands","2006","2006","EUR","Euro","0","units",,,7800000,,
"PSCA","Scallop","LC","National Currency","NLD","Netherlands","2007","2007","EUR","Euro","0","units",,,7540000,,
"PSCA","Scallop","LC","National Currency","NLD","Netherlands","2008","2008","EUR","Euro","0","units",,,7810000,,
"PSCA","Scallop","LC","National Currency","NLD","Netherlands","2009","2009","EUR","Euro","0","units",,,7530000,,
"PSCA","Scallop","LC","National Currency","NLD","Netherlands","2010","2010","EUR","Euro","0","units",,,2710000,,
"PSAP","Saithe / Pollock","LC","National Currency","POL","Poland","2000","2000","PLN","Zloty","0","units",,,1825000,,
"PSAP","Saithe / Pollock","LC","National Currency","POL","Poland","2001","2001","PLN","Zloty","0","units",,,1825000,,
"PSAP","Saithe / Pollock","LC","National Currency","POL","Poland","2002","2002","PLN","Zloty","0","units",,,1531000,,
"PSAP","Saithe / Pollock","LC","National Currency","POL","Poland","2003","2003","PLN","Zloty","0","units",,,1907000,,
"PSAP","Saithe / Pollock","LC","National Currency","POL","Poland","2005","2005","PLN","Zloty","0","units",,,3077000,,
"PSAP","Saithe / Pollock","LC","National Currency","POL","Poland","2006","2006","PLN","Zloty","0","units",,,3839000,,
"PSAP","Saithe / Pollock","LC","National Currency","POL","Poland","2007","2007","PLN","Zloty","0","units",,,4392000,,
"PSAP","Saithe / Pollock","LC","National Currency","POL","Poland","2010","2010","PLN","Zloty","0","units",,,4045710,,
"PSKI","Skipjack","TON","Tonnes","GBR","United Kingdom","2006","2006","TONNE","Tonnes","0","units",,,34.74,,
"PSKI","Skipjack","TON","Tonnes","GBR","United Kingdom","2007","2007","TONNE","Tonnes","0","units",,,59.659,,
"PSKI","Skipjack","TON","Tonnes","GBR","United Kingdom","2008","2008","TONNE","Tonnes","0","units",,,6.731,,
"PSKI","Skipjack","TON","Tonnes","GBR","United Kingdom","2009","2009","TONNE","Tonnes","0","units",,,35.452,,
"PSKI","Skipjack","TON","Tonnes","GBR","United Kingdom","2010","2010","TONNE","Tonnes","0","units",,,70.839,,
"POTC","Other Crustaceans","LC","National Currency","CAN","Canada","1997","1997","CAD","Canadian Dollar","0","units",,,3920.6,,
"POTC","Other Crustaceans","LC","National Currency","CAN","Canada","1998","1998","CAD","Canadian Dollar","0","units",,,327.92,,
"POTC","Other Crustaceans","LC","National Currency","CAN","Canada","1999","1999","CAD","Canadian Dollar","0","units",,,3401,,
"POTC","Other Crustaceans","LC","National Currency","CAN","Canada","2000","2000","CAD","Canadian Dollar","0","units",,,2262.485,,
"POTC","Other Crustaceans","LC","National Currency","CAN","Canada","2001","2001","CAD","Canadian Dollar","0","units",,,8352.031,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","1995","1995","TONNE","Tonnes","0","units",,,178,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","1996","1996","TONNE","Tonnes","0","units",,,124,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","1997","1997","TONNE","Tonnes","0","units",,,218,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","1998","1998","TONNE","Tonnes","0","units",,,112,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","1999","1999","TONNE","Tonnes","0","units",,,126,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2000","2000","TONNE","Tonnes","0","units",,,114,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2001","2001","TONNE","Tonnes","0","units",,,84,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2002","2002","TONNE","Tonnes","0","units",,,91,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2003","2003","TONNE","Tonnes","0","units",,,44,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2004","2004","TONNE","Tonnes","0","units",,,34,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2005","2005","TONNE","Tonnes","0","units",,,38,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2006","2006","TONNE","Tonnes","0","units",,,32,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2007","2007","TONNE","Tonnes","0","units",,,82,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2008","2008","TONNE","Tonnes","0","units",,,132,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2009","2009","TONNE","Tonnes","0","units",,,39,,
"PFLA","Flatfish","TON","Tonnes","SWE","Sweden","2010","2010","TONNE","Tonnes","0","units",,,43,,
"POCT","Octopus","LC","National Currency","ESP","Spain","1999","1999","EUR","Euro","0","units",,,1364.297,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2000","2000","EUR","Euro","0","units",,,30600,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2001","2001","EUR","Euro","0","units",,,30600,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2002","2002","EUR","Euro","0","units",,,1776034.09,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2003","2003","EUR","Euro","0","units",,,181000,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2004","2004","EUR","Euro","0","units",,,1609952.459,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2005","2005","EUR","Euro","0","units",,,2413285.73,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2006","2006","EUR","Euro","0","units",,,324168.75,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2007","2007","EUR","Euro","0","units",,,2056724.912,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2008","2008","EUR","Euro","0","units",,,171000,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2009","2009","EUR","Euro","0","units",,,7034536.686,,
"POCT","Octopus","LC","National Currency","ESP","Spain","2010","2010","EUR","Euro","0","units",,,7397788,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","1995","1995","TONNE","Tonnes","0","units",,,103100.002,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","1996","1996","TONNE","Tonnes","0","units",,,122000,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","1997","1997","TONNE","Tonnes","0","units",,,118835,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","1998","1998","TONNE","Tonnes","0","units",,,145963,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","1999","1999","TONNE","Tonnes","0","units",,,145953,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2000","2000","TONNE","Tonnes","0","units",,,103942,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2001","2001","TONNE","Tonnes","0","units",,,95181,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2002","2002","TONNE","Tonnes","0","units",,,114129.192,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2003","2003","TONNE","Tonnes","0","units",,,148241,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2004","2004","TONNE","Tonnes","0","units",,,125100,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2005","2005","TONNE","Tonnes","0","units",,,139711,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2006","2006","TONNE","Tonnes","0","units",,,159989.44,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2007","2007","TONNE","Tonnes","0","units",,,185528,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2008","2008","TONNE","Tonnes","0","units",,,177829,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2009","2009","TONNE","Tonnes","0","units",,,154555,,
"PGRT","GRAND TOTAL","TON","Tonnes","DEU","Germany","2010","2010","TONNE","Tonnes","0","units",,,160273.603,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","1995","1995","DKK","Danish Krone","0","units",,,22231000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","1996","1996","DKK","Danish Krone","0","units",,,23358000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","1997","1997","DKK","Danish Krone","0","units",,,27095000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","1998","1998","DKK","Danish Krone","0","units",,,23858000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","1999","1999","DKK","Danish Krone","0","units",,,31833000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2000","2000","DKK","Danish Krone","0","units",,,67116000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2001","2001","DKK","Danish Krone","0","units",,,61978000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2002","2002","DKK","Danish Krone","0","units",,,86238000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2003","2003","DKK","Danish Krone","0","units",,,56566000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2004","2004","DKK","Danish Krone","0","units",,,67945000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2005","2005","DKK","Danish Krone","0","units",,,69108000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2006","2006","DKK","Danish Krone","0","units",,,55358000,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2007","2007","DKK","Danish Krone","0","units",,,76079729,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2008","2008","DKK","Danish Krone","0","units",,,113105301,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2009","2009","DKK","Danish Krone","0","units",,,50178561,,
"PMAC","Mackerel","LC","National Currency","DNK","Denmark","2010","2010","DKK","Danish Krone","0","units",,,168159070,,
"PCUT","Cuttlefish","LC","National Currency","IRL","Ireland","2005","2005","EUR","Euro","0","units",,,9008.57,,
"PCUT","Cuttlefish","LC","National Currency","IRL","Ireland","2006","2006","EUR","Euro","0","units",,,965.58,,
"PCUT","Cuttlefish","LC","National Currency","IRL","Ireland","2007","2007","EUR","Euro","0","units",,,242,,
"PBLT","Bluefin Tuna (North and South)","LC","National Currency","DEU","Germany","2006","2006","EUR","Euro","0","units",,,7000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","1995","1995","NOK","Norwegian Krone","0","units",,,62000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","1996","1996","NOK","Norwegian Krone","0","units",,,87000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","1997","1997","NOK","Norwegian Krone","0","units",,,83000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","1998","1998","NOK","Norwegian Krone","0","units",,,137000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","1999","1999","NOK","Norwegian Krone","0","units",,,400000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2000","2000","NOK","Norwegian Krone","0","units",,,301000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2001","2001","NOK","Norwegian Krone","0","units",,,541000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2002","2002","NOK","Norwegian Krone","0","units",,,831000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2003","2003","NOK","Norwegian Krone","0","units",,,945000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2004","2004","NOK","Norwegian Krone","0","units",,,1208000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2005","2005","NOK","Norwegian Krone","0","units",,,1705000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2006","2006","NOK","Norwegian Krone","0","units",,,2690000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2007","2007","NOK","Norwegian Krone","0","units",,,2538000,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2008","2008","NOK","Norwegian Krone","0","units",,,3854700,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2009","2009","NOK","Norwegian Krone","0","units",,,4639275.2,,
"PHAK","Hake","LC","National Currency","NOR","Norway","2010","2010","NOK","Norwegian Krone","0","units",,,1979534,,
"PTOF","TOTAL FISH","TON","Tonnes","KOR","Korea","1997","1997","TONNE","Tonnes","0","units",,,144059,,
"PTOF","TOTAL FISH","TON","Tonnes","KOR","Korea","1998","1998","TONNE","Tonnes","0","units",,,179925,,
"PTOF","TOTAL FISH","TON","Tonnes","KOR","Korea","1999","1999","TONNE","Tonnes","0","units",,,156538,,
"PTOF","TOTAL FISH","TON","Tonnes","KOR","Korea","2000","2000","TONNE","Tonnes","0","units",,,192138,,
"PTOF","TOTAL FISH","TON","Tonnes","KOR","Korea","2001","2001","TONNE","Tonnes","0","units",,,111178,,
"PTOF","TOTAL FISH","TON","Tonnes","KOR","Korea","2002","2002","TONNE","Tonnes","0","units",,,125148,,
"PTOF","TOTAL FISH","TON","Tonnes","KOR","Korea","2003","2003","TONNE","Tonnes","0","units",,,138553,,
