"","FishingEntityID","TaxonKey","Year","EndProduct"
"17008",31,600298,2014,"Discards"
"17009",31,600298,2015,"Discards"
"17010",31,600298,2016,"Discards"
"17011",31,501552,2011,"Discards"
"17012",31,501552,2012,"Discards"
"17013",31,501552,2013,"Discards"
"17014",31,501552,2014,"Discards"
"17015",31,501552,2015,"Discards"
"17016",31,501552,2016,"Discards"
"17017",31,600396,2011,"Discards"
"17018",31,600396,2012,"Discards"
"17019",31,600396,2013,"Discards"
"17020",31,600396,2014,"Discards"
"17021",31,600396,2015,"Discards"
"17022",31,600396,2016,"Discards"
"17023",31,610220,2011,"Discards"
"17024",31,610220,2012,"Discards"
"17025",31,610220,2013,"Discards"
"17026",31,610220,2014,"Discards"
"17027",31,610220,2015,"Discards"
"17028",31,610220,2016,"Discards"
"17029",31,390007,2011,"Discards"
"17030",31,390007,2012,"Discards"
"17031",31,390007,2013,"Discards"
"17032",31,390007,2014,"Discards"
"17033",31,390007,2015,"Discards"
"17034",31,390007,2016,"Discards"
"17035",31,590013,2011,"Discards"
"17036",31,590013,2012,"Discards"
"17037",31,590013,2013,"Discards"
"17038",31,590013,2014,"Discards"
"17039",31,590013,2015,"Discards"
"17040",31,590013,2016,"Discards"
"17041",31,501145,2011,"Discards"
"17042",31,501145,2012,"Discards"
"17043",31,501145,2013,"Discards"
"17044",31,501145,2014,"Discards"
"17045",31,501145,2015,"Discards"
"17046",31,501145,2016,"Discards"
"17047",31,500903,2011,"Discards"
"17048",31,500903,2012,"Discards"
"17049",31,500903,2013,"Discards"
"17050",31,500903,2014,"Discards"
"17051",31,500903,2015,"Discards"
"17052",31,500903,2016,"Discards"
"17053",31,606426,2011,"Discards"
"17054",31,606426,2012,"Discards"
"17055",31,606426,2013,"Discards"
"17056",31,606426,2014,"Discards"
"17057",31,606426,2015,"Discards"
"17058",31,606426,2016,"Discards"
"17059",31,490039,2011,"Discards"
"17060",31,490039,2012,"Discards"
"17061",31,490039,2013,"Discards"
"17062",31,490039,2014,"Discards"
"17063",31,490039,2015,"Discards"
"17064",31,490039,2016,"Discards"
"17065",31,690305,2011,"Discards"
"17066",31,690305,2012,"Discards"
"17067",31,690305,2014,"Discards"
"17068",31,690305,2015,"Discards"
"17069",31,690305,2016,"Discards"
"17070",31,520007,2011,"Discards"
"17071",31,520007,2012,"Discards"
"17072",31,520007,2013,"Discards"
"17073",31,520007,2014,"Discards"
"17074",31,520007,2015,"Discards"
"17075",31,520007,2016,"Discards"
"17076",31,600491,2011,"Discards"
"17077",31,600491,2012,"Discards"
"17078",31,600491,2013,"Discards"
"17079",31,600491,2014,"Discards"
"17080",31,600491,2015,"Discards"
"17081",31,600491,2016,"Discards"
"17082",31,590083,2011,"Discards"
"17083",31,590083,2012,"Discards"
"17084",31,590083,2013,"Discards"
"17085",31,590083,2014,"Discards"
"17086",31,590083,2015,"Discards"
"17087",31,590083,2016,"Discards"
"17088",31,690228,2011,"Discards"
"17089",31,690228,2012,"Discards"
"17090",31,690228,2013,"Discards"
"17091",31,690228,2014,"Discards"
"17092",31,690228,2015,"Discards"
"17093",31,690228,2016,"Discards"
"17094",31,601351,2011,"Discards"
"17095",31,601351,2012,"Discards"
"17096",31,601351,2013,"Discards"
"17097",31,601351,2014,"Discards"
"17098",31,601351,2015,"Discards"
"17099",31,601351,2016,"Discards"
"17100",31,690109,2011,"Discards"
"17101",31,690109,2012,"Discards"
"17102",31,690109,2013,"Discards"
"17103",31,690109,2014,"Discards"
"17104",31,690109,2015,"Discards"
"17105",31,690109,2016,"Discards"
"17106",31,601947,2011,"Discards"
"17107",31,601947,2012,"Discards"
"17108",31,601947,2013,"Discards"
"17109",31,601947,2014,"Discards"
"17110",31,601947,2015,"Discards"
"17111",31,601947,2016,"Discards"
"17112",31,490043,2011,"Discards"
"17113",31,490043,2012,"Discards"
"17114",31,490043,2013,"Discards"
"17115",31,490043,2014,"Discards"
"17116",31,490043,2015,"Discards"
"17117",31,490043,2016,"Discards"
"17118",31,690151,2011,"Discards"
"17119",31,690151,2012,"Discards"
"17120",31,690151,2013,"Discards"
"17121",31,690151,2014,"Discards"
"17122",31,690151,2015,"Discards"
"17123",31,690151,2016,"Discards"
"17124",31,690328,2011,"Discards"
"17125",31,690328,2012,"Discards"
"17126",31,690328,2013,"Discards"
"17127",31,690328,2014,"Discards"
"17128",31,690328,2015,"Discards"
"17129",31,690328,2016,"Discards"
"17130",31,600434,2011,"Discards"
"17131",31,600434,2012,"Discards"
"17132",31,600434,2013,"Discards"
"17133",31,600434,2014,"Discards"
"17134",31,600434,2015,"Discards"
"17135",31,600434,2016,"Discards"
"17136",31,605000,2011,"Discards"
"17137",31,605000,2012,"Discards"
"17138",31,605000,2013,"Discards"
"17139",31,605000,2014,"Discards"
"17140",31,605000,2015,"Discards"
"17141",31,605000,2016,"Discards"
"17142",31,300060,2011,"Discards"
"17143",31,300060,2012,"Discards"
"17144",31,300060,2013,"Discards"
"17145",31,300060,2014,"Discards"
"17146",31,300060,2015,"Discards"
"17147",31,300060,2016,"Discards"
"17148",31,600950,2011,"Discards"
"17149",31,600950,2012,"Discards"
"17150",31,600950,2013,"Discards"
"17151",31,600950,2014,"Discards"
"17152",31,600950,2015,"Discards"
"17153",31,600950,2016,"Discards"
"17154",31,690343,2011,"Discards"
"17155",31,690343,2012,"Discards"
"17156",31,690343,2013,"Discards"
"17157",31,690343,2014,"Discards"
"17158",31,690343,2015,"Discards"
"17159",31,690343,2016,"Discards"
"17160",31,300061,2011,"Discards"
"17161",31,300061,2012,"Discards"
"17162",31,300061,2013,"Discards"
"17163",31,300061,2014,"Discards"
"17164",31,300061,2015,"Discards"
"17165",31,300061,2016,"Discards"
"17166",31,605002,2011,"Discards"
"17167",31,605002,2012,"Discards"
"17168",31,605002,2013,"Discards"
"17169",31,605002,2014,"Discards"
"17170",31,605002,2015,"Discards"
"17171",31,605002,2016,"Discards"
"17172",31,400361,2011,"Discards"
"17173",31,400361,2012,"Discards"
"17174",31,400361,2013,"Discards"
"17175",31,400361,2014,"Discards"
"17176",31,400361,2015,"Discards"
"17177",31,400361,2016,"Discards"
"17178",31,500516,2011,"Discards"
"17179",31,500516,2012,"Discards"
"17180",31,500516,2013,"Discards"
"17181",31,500516,2014,"Discards"
"17182",31,500516,2015,"Discards"
"17183",31,500516,2016,"Discards"
"17184",31,605007,2011,"Discards"
"17185",31,605007,2012,"Discards"
"17186",31,605007,2013,"Discards"
"17187",31,605007,2014,"Discards"
"17188",31,605007,2015,"Discards"
"17189",31,605007,2016,"Discards"
"17190",31,690055,2011,"Discards"
"17191",31,690055,2012,"Discards"
"17192",31,690055,2013,"Discards"
"17193",31,690055,2014,"Discards"
"17194",31,690055,2015,"Discards"
"17195",31,690055,2016,"Discards"
"17196",31,690143,2011,"Discards"
"17197",31,690143,2012,"Discards"
"17198",31,690143,2013,"Discards"
"17199",31,690143,2014,"Discards"
"17200",31,690143,2015,"Discards"
"17201",31,690143,2016,"Discards"
"17202",31,600356,2011,"Discards"
"17203",31,600356,2012,"Discards"
"17204",31,600356,2013,"Discards"
"17205",31,600356,2014,"Discards"
"17206",31,600356,2015,"Discards"
"17207",31,600356,2016,"Discards"
"17208",31,600497,2011,"Discards"
"17209",31,600497,2012,"Discards"
"17210",31,600497,2013,"Discards"
"17211",31,600497,2014,"Discards"
"17212",31,600497,2015,"Discards"
"17213",31,600497,2016,"Discards"
"17214",31,608556,2011,"Discards"
"17215",31,608556,2012,"Discards"
"17216",31,608556,2013,"Discards"
"17217",31,608556,2014,"Discards"
"17218",31,608556,2015,"Discards"
"17219",31,608556,2016,"Discards"
"17220",31,503152,2011,"Discards"
"17221",31,503152,2012,"Discards"
"17222",31,503152,2013,"Discards"
"17223",31,503152,2014,"Discards"
"17224",31,503152,2015,"Discards"
"17225",31,503152,2016,"Discards"
"17226",31,600433,2011,"Discards"
"17227",31,600433,2012,"Discards"
"17228",31,600433,2013,"Discards"
"17229",31,600433,2014,"Discards"
"17230",31,600433,2015,"Discards"
"17231",31,600433,2016,"Discards"
"17232",31,600432,2011,"Discards"
"17233",31,600432,2012,"Discards"
"17234",31,600432,2013,"Discards"
"17235",31,600432,2014,"Discards"
"17236",31,600432,2015,"Discards"
"17237",31,600432,2016,"Discards"
"17238",31,604550,2011,"Discards"
"17239",31,604550,2012,"Discards"
"17240",31,604550,2013,"Discards"
"17241",31,604550,2014,"Discards"
"17242",31,604550,2015,"Discards"
"17243",31,604550,2016,"Discards"
"17244",31,600453,2011,"Discards"
"17245",31,600453,2012,"Discards"
"17246",31,600453,2013,"Discards"
"17247",31,600453,2014,"Discards"
"17248",31,600453,2015,"Discards"
"17249",31,600453,2016,"Discards"
"17250",31,600423,2011,"Discards"
"17251",31,600423,2012,"Discards"
"17252",31,600423,2013,"Discards"
"17253",31,600423,2014,"Discards"
"17254",31,600423,2015,"Discards"
"17255",31,600423,2016,"Discards"
"17256",31,400312,2011,"Discards"
"17257",31,400312,2012,"Discards"
"17258",31,400312,2013,"Discards"
"17259",31,400312,2014,"Discards"
"17260",31,400312,2015,"Discards"
"17261",31,400312,2016,"Discards"
"17262",31,300014,2011,"Discards"
"17263",31,300014,2012,"Discards"
"17264",31,300014,2013,"Discards"
"17265",31,300014,2014,"Discards"
"17266",31,300014,2015,"Discards"
"17267",31,300014,2016,"Discards"
"17268",31,600109,2011,"Discards"
"17269",31,600109,2012,"Discards"
"17270",31,600109,2013,"Discards"
"17271",31,600109,2014,"Discards"
"17272",31,600109,2015,"Discards"
"17273",31,600109,2016,"Discards"
"17274",31,607613,2011,"Discards"
"17275",31,607613,2012,"Discards"
"17276",31,607613,2013,"Discards"
"17277",31,607613,2014,"Discards"
"17278",31,607613,2015,"Discards"
"17279",31,607613,2016,"Discards"
"17280",31,601044,2011,"Discards"
"17281",31,601044,2012,"Discards"
"17282",31,601044,2013,"Discards"
"17283",31,601044,2014,"Discards"
"17284",31,601044,2015,"Discards"
"17285",31,601044,2016,"Discards"
"17286",31,600115,2011,"Discards"
"17287",31,600115,2012,"Discards"
"17288",31,600115,2013,"Discards"
"17289",31,600115,2014,"Discards"
"17290",31,600115,2015,"Discards"
"17291",31,600115,2016,"Discards"
"17292",31,601350,2011,"Discards"
"17293",31,601350,2012,"Discards"
"17294",31,601350,2013,"Discards"
"17295",31,601350,2014,"Discards"
"17296",31,601350,2015,"Discards"
"17297",31,601350,2016,"Discards"
"17298",31,501940,2011,"Discards"
"17299",31,501940,2012,"Discards"
"17300",31,501940,2013,"Discards"
"17301",31,501940,2014,"Discards"
"17302",31,501940,2015,"Discards"
"17303",31,501940,2016,"Discards"
"17304",31,601043,2011,"Discards"
"17305",31,601043,2012,"Discards"
"17306",31,601043,2013,"Discards"
"17307",31,601043,2014,"Discards"
"17308",31,601043,2015,"Discards"
"17309",31,601043,2016,"Discards"
"17310",31,601510,2011,"Discards"
"17311",31,601510,2012,"Discards"
"17312",31,601510,2013,"Discards"
"17313",31,601510,2014,"Discards"
"17314",31,601510,2015,"Discards"
"17315",31,601510,2016,"Discards"
"17316",31,601519,2011,"Discards"
"17317",31,601519,2012,"Discards"
"17318",31,601519,2013,"Discards"
"17319",31,601519,2014,"Discards"
"17320",31,601519,2015,"Discards"
"17321",31,601519,2016,"Discards"
"17322",31,601477,2011,"Discards"
"17323",31,601477,2012,"Discards"
"17324",31,601477,2013,"Discards"
"17325",31,601477,2014,"Discards"
"17326",31,601477,2015,"Discards"
"17327",31,601477,2016,"Discards"
"17328",31,606479,2011,"Discards"
"17329",31,606479,2012,"Discards"
"17330",31,606479,2013,"Discards"
"17331",31,606479,2014,"Discards"
"17332",31,606479,2015,"Discards"
"17333",31,606479,2016,"Discards"
"17334",31,400364,2011,"Discards"
"17335",31,400364,2012,"Discards"
"17336",31,400364,2013,"Discards"
"17337",31,400364,2014,"Discards"
"17338",31,400364,2015,"Discards"
"17339",31,400364,2016,"Discards"
"17340",31,400331,2011,"Discards"
"17341",31,400331,2012,"Discards"
"17342",31,400331,2013,"Discards"
"17343",31,400331,2014,"Discards"
"17344",31,400331,2015,"Discards"
"17345",31,400331,2016,"Discards"
"17346",31,600117,2011,"Discards"
"17347",31,600117,2012,"Discards"
"17348",31,600117,2013,"Discards"
"17349",31,600117,2014,"Discards"
"17350",31,600117,2015,"Discards"
"17351",31,600117,2016,"Discards"
"17352",31,500487,2011,"Discards"
"17353",31,500487,2012,"Discards"
"17354",31,500487,2013,"Discards"
"17355",31,500487,2014,"Discards"
"17356",31,500487,2015,"Discards"
"17357",31,500487,2016,"Discards"
"17358",31,600121,2011,"Discards"
"17359",31,600121,2012,"Discards"
"17360",31,600121,2013,"Discards"
"17361",31,600121,2014,"Discards"
"17362",31,600121,2015,"Discards"
"17363",31,600121,2016,"Discards"
"17364",31,600123,2011,"Discards"
"17365",31,600123,2012,"Discards"
"17366",31,600123,2013,"Discards"
"17367",31,600123,2014,"Discards"
"17368",31,600123,2015,"Discards"
"17369",31,600123,2016,"Discards"
"17370",31,600131,2011,"Discards"
"17371",31,600131,2012,"Discards"
"17372",31,600131,2013,"Discards"
"17373",31,600131,2014,"Discards"
"17374",31,600131,2015,"Discards"
"17375",31,600131,2016,"Discards"
"17376",31,400416,2011,"Discards"
"17377",31,400416,2012,"Discards"
"17378",31,400416,2013,"Discards"
"17379",31,400416,2014,"Discards"
"17380",31,400416,2015,"Discards"
"17381",31,400416,2016,"Discards"
"17382",31,300059,2011,"Discards"
"17383",31,300059,2012,"Discards"
"17384",31,300059,2013,"Discards"
"17385",31,300059,2014,"Discards"
"17386",31,300059,2015,"Discards"
"17387",31,300059,2016,"Discards"
"17388",31,490040,2011,"Discards"
"17389",31,490040,2012,"Discards"
"17390",31,490040,2013,"Discards"
"17391",31,490040,2014,"Discards"
"17392",31,490040,2015,"Discards"
"17393",31,490040,2016,"Discards"
"17394",31,290013,2011,"Discards"
"17395",31,290013,2012,"Discards"
"17396",31,290013,2013,"Discards"
"17397",31,290013,2014,"Discards"
"17398",31,290013,2015,"Discards"
"17399",31,290013,2016,"Discards"
"17400",31,600388,2011,"Discards"
"17401",31,600388,2012,"Discards"
"17402",31,600388,2013,"Discards"
"17403",31,600388,2014,"Discards"
"17404",31,600388,2015,"Discards"
"17405",31,600388,2016,"Discards"
"17406",31,600379,2011,"Discards"
"17407",31,600379,2012,"Discards"
"17408",31,600379,2013,"Discards"
"17409",31,600379,2014,"Discards"
"17410",31,600379,2015,"Discards"
"17411",31,600379,2016,"Discards"
"17412",31,590011,2011,"Discards"
"17413",31,590011,2012,"Discards"
"17414",31,590011,2013,"Discards"
"17415",31,590011,2014,"Discards"
"17416",31,590011,2015,"Discards"
"17417",31,590011,2016,"Discards"
"17418",31,690085,2011,"Discards"
"17419",31,690085,2012,"Discards"
"17420",31,690085,2013,"Discards"
"17421",31,690085,2014,"Discards"
"17422",31,690085,2015,"Discards"
"17423",31,690085,2016,"Discards"
"17424",31,390006,2011,"Discards"
"17425",31,390006,2012,"Discards"
"17426",31,390006,2013,"Discards"
"17427",31,390006,2014,"Discards"
"17428",31,390006,2015,"Discards"
"17429",31,390006,2016,"Discards"
"17430",31,490011,2011,"Discards"
"17431",31,490011,2012,"Discards"
"17432",31,490011,2013,"Discards"
"17433",31,490011,2014,"Discards"
"17434",31,490011,2015,"Discards"
"17435",31,490011,2016,"Discards"
"17436",31,500928,2011,"Discards"
"17437",31,500928,2012,"Discards"
"17438",31,500928,2013,"Discards"
"17439",31,500928,2014,"Discards"
"17440",31,500928,2015,"Discards"
"17441",31,500928,2016,"Discards"
"17442",31,400289,2011,"Discards"
"17443",31,400289,2012,"Discards"
"17444",31,400289,2013,"Discards"
"17445",31,400289,2014,"Discards"
"17446",31,400289,2015,"Discards"
"17447",31,400289,2016,"Discards"
"17448",31,500240,2011,"Discards"
"17449",31,500240,2012,"Discards"
"17450",31,500240,2013,"Discards"
"17451",31,500240,2014,"Discards"
"17452",31,500240,2015,"Discards"
"17453",31,500240,2016,"Discards"
"17454",31,500891,2011,"Discards"
"17455",31,500891,2012,"Discards"
"17456",31,500891,2013,"Discards"
"17457",31,500891,2014,"Discards"
"17458",31,500891,2015,"Discards"
"17459",31,500891,2016,"Discards"
"17460",31,400441,2011,"Discards"
"17461",31,400441,2012,"Discards"
"17462",31,400441,2013,"Discards"
"17463",31,400441,2014,"Discards"
"17464",31,400441,2015,"Discards"
"17465",31,400441,2016,"Discards"
"17466",31,400330,2011,"Discards"
"17467",31,400330,2012,"Discards"
"17468",31,400330,2013,"Discards"
"17469",31,400330,2014,"Discards"
"17470",31,400330,2015,"Discards"
"17471",31,400330,2016,"Discards"
"17472",31,500372,2011,"Discards"
"17473",31,500372,2012,"Discards"
"17474",31,500372,2013,"Discards"
"17475",31,500372,2014,"Discards"
"17476",31,500372,2015,"Discards"
"17477",31,500372,2016,"Discards"
"17478",31,400360,2011,"Discards"
"17479",31,400360,2012,"Discards"
"17480",31,400360,2013,"Discards"
"17481",31,400360,2014,"Discards"
"17482",31,400360,2015,"Discards"
"17483",31,400360,2016,"Discards"
"17484",31,601458,2011,"Discards"
"17485",31,601458,2012,"Discards"
"17486",31,601458,2013,"Discards"
"17487",31,601458,2014,"Discards"
"17488",31,601458,2015,"Discards"
"17489",31,601458,2016,"Discards"
"17490",31,300009,2011,"Discards"
"17491",31,300009,2012,"Discards"
"17492",31,300009,2013,"Discards"
"17493",31,300009,2014,"Discards"
"17494",31,300009,2015,"Discards"
"17495",31,300009,2016,"Discards"
"17496",31,600531,2011,"Discards"
"17497",31,600531,2012,"Discards"
"17498",31,600531,2013,"Discards"
"17499",31,600531,2014,"Discards"
"17500",31,600531,2015,"Discards"
"17501",31,600531,2016,"Discards"
"17502",31,400448,2011,"Discards"
"17503",31,400448,2012,"Discards"
"17504",31,400448,2013,"Discards"
"17505",31,400448,2014,"Discards"
"17506",31,400448,2015,"Discards"
"17507",31,400448,2016,"Discards"
"17508",31,390002,2011,"Discards"
"17509",31,390002,2012,"Discards"
"17510",31,390002,2013,"Discards"
"17511",31,390002,2014,"Discards"
"17512",31,390002,2015,"Discards"
"17513",31,390002,2016,"Discards"
"17514",31,690198,2011,"Discards"
"17515",31,690198,2012,"Discards"
"17516",31,690198,2013,"Discards"
"17517",31,690198,2014,"Discards"
"17518",31,690198,2015,"Discards"
"17519",31,690198,2016,"Discards"
"17520",31,400018,2011,"Discards"
"17521",31,400018,2012,"Discards"
"17522",31,400018,2013,"Discards"
"17523",31,400018,2014,"Discards"
"17524",31,400018,2015,"Discards"
"17525",31,400018,2016,"Discards"
"17526",31,500661,2011,"Discards"
"17527",31,500661,2012,"Discards"
"17528",31,500661,2013,"Discards"
"17529",31,500661,2014,"Discards"
"17530",31,500661,2015,"Discards"
"17531",31,500661,2016,"Discards"
"17532",31,601365,2011,"Discards"
"17533",31,601365,2012,"Discards"
"17534",31,601365,2013,"Discards"
"17535",31,601365,2014,"Discards"
"17536",31,601365,2015,"Discards"
"17537",31,601365,2016,"Discards"
"17538",31,690379,2011,"Discards"
"17539",31,690379,2012,"Discards"
"17540",31,690379,2013,"Discards"
"17541",31,690379,2014,"Discards"
"17542",31,690379,2015,"Discards"
"17543",31,690379,2016,"Discards"
"17544",31,400415,2011,"Discards"
"17545",31,400415,2012,"Discards"
"17546",31,400415,2013,"Discards"
"17547",31,400415,2014,"Discards"
"17548",31,400415,2015,"Discards"
"17549",31,400415,2016,"Discards"
"17550",31,601288,2011,"Discards"
"17551",31,601288,2012,"Discards"
"17552",31,601288,2013,"Discards"
"17553",31,601288,2014,"Discards"
"17554",31,601288,2015,"Discards"
"17555",31,601288,2016,"Discards"
"17556",31,400266,2011,"Discards"
"17557",31,400266,2012,"Discards"
"17558",31,400266,2013,"Discards"
"17559",31,400266,2014,"Discards"
"17560",31,400266,2015,"Discards"
"17561",31,400266,2016,"Discards"
"17562",31,604548,2011,"Discards"
"17563",31,604548,2012,"Discards"
"17564",31,604548,2013,"Discards"
"17565",31,604548,2014,"Discards"
"17566",31,604548,2015,"Discards"
"17567",31,604548,2016,"Discards"
"17568",31,606531,2011,"Other"
"17569",31,606531,2012,"Other"
"17570",31,606531,2013,"Other"
"17571",31,606531,2014,"Other"
"17572",31,606531,2015,"Other"
"17573",31,606531,2016,"Other"
"17574",31,690005,2011,"Other"
"17575",31,690005,2012,"Other"
"17576",31,690005,2013,"Other"
"17577",31,690005,2014,"Other"
"17578",31,690005,2015,"Other"
"17579",31,690005,2016,"Other"
"17580",31,601250,2011,"Other"
"17581",31,601250,2012,"Other"
"17582",31,601250,2013,"Other"
"17583",31,601250,2014,"Other"
"17584",31,601250,2015,"Other"
"17585",31,601250,2016,"Other"
"17586",31,601888,2011,"Other"
"17587",31,601888,2012,"Other"
"17588",31,601888,2013,"Other"
"17589",31,601888,2014,"Other"
"17590",31,601888,2015,"Other"
"17591",31,601888,2016,"Other"
"17592",31,501573,2011,"Other"
"17593",31,501573,2012,"Other"
"17594",31,501573,2013,"Other"
"17595",31,501573,2014,"Other"
"17596",31,501573,2015,"Other"
"17597",31,501573,2016,"Other"
"17598",31,601889,2011,"Other"
"17599",31,601889,2012,"Other"
"17600",31,601889,2013,"Other"
"17601",31,601889,2014,"Other"
"17602",31,601889,2015,"Other"
"17603",31,601889,2016,"Other"
"17604",31,600487,2011,"Other"
"17605",31,600487,2012,"Other"
"17606",31,600487,2013,"Other"
"17607",31,600487,2014,"Other"
"17608",31,600487,2015,"Other"
"17609",31,600487,2016,"Other"
"17610",31,601619,2011,"Other"
"17611",31,601619,2012,"Other"
"17612",31,601619,2013,"Other"
"17613",31,601619,2014,"Other"
"17614",31,601619,2015,"Other"
"17615",31,601619,2016,"Other"
"17616",31,690201,2011,"Other"
"17617",31,690201,2012,"Other"
"17618",31,690201,2013,"Other"
"17619",31,690201,2014,"Other"
"17620",31,690201,2015,"Other"
"17621",31,690201,2016,"Other"
"17622",31,600463,2011,"Other"
"17623",31,600463,2012,"Other"
"17624",31,600463,2013,"Other"
"17625",31,600463,2014,"Other"
"17626",31,600463,2015,"Other"
"17627",31,600463,2016,"Other"
"17628",31,400145,2011,"Other"
"17629",31,400145,2012,"Other"
"17630",31,400145,2013,"Other"
"17631",31,400145,2014,"Other"
"17632",31,400145,2015,"Other"
"17633",31,400145,2016,"Other"
"17634",31,690051,2011,"Other"
"17635",31,690051,2012,"Other"
"17636",31,690051,2013,"Other"
"17637",31,690051,2014,"Other"
"17638",31,690051,2015,"Other"
"17639",31,690051,2016,"Other"
"17640",31,600941,2011,"Other"
"17641",31,600941,2012,"Other"
"17642",31,600941,2013,"Other"
"17643",31,600941,2014,"Other"
"17644",31,600941,2015,"Other"
"17645",31,600941,2016,"Other"
"17646",31,601893,2011,"Other"
"17647",31,601893,2012,"Other"
"17648",31,601893,2013,"Other"
"17649",31,601893,2014,"Other"
"17650",31,601893,2015,"Other"
"17651",31,601893,2016,"Other"
"17652",31,501163,2011,"Other"
"17653",31,501163,2012,"Other"
"17654",31,501163,2013,"Other"
"17655",31,501163,2014,"Other"
"17656",31,501163,2015,"Other"
"17657",31,501163,2016,"Other"
"17658",31,600094,2011,"Other"
"17659",31,600094,2012,"Other"
"17660",31,600094,2013,"Other"
"17661",31,600094,2014,"Other"
"17662",31,600094,2015,"Other"
"17663",31,600094,2016,"Other"
"17664",31,400445,2011,"Other"
"17665",31,400445,2012,"Other"
"17666",31,400445,2013,"Other"
"17667",31,400445,2014,"Other"
"17668",31,400383,2014,"Other"
"17669",31,400240,2011,"Other"
"17670",31,400240,2012,"Other"
"17671",31,400240,2013,"Other"
"17672",31,400240,2014,"Other"
"17673",31,400240,2015,"Other"
"17674",31,400240,2016,"Other"
"17675",31,290004,2011,"Other"
"17676",31,290004,2012,"Other"
"17677",31,290004,2013,"Other"
"17678",31,290004,2014,"Other"
"17679",31,290004,2015,"Other"
"17680",31,290004,2016,"Other"
"17681",31,600400,2011,"Other"
"17682",31,600400,2012,"Other"
"17683",31,600400,2013,"Other"
"17684",31,600400,2014,"Other"
"17685",31,600400,2015,"Other"
"17686",31,490097,2011,"Other"
"17687",31,490097,2012,"Other"
"17688",31,490097,2013,"Other"
"17689",31,490097,2014,"Other"
"17690",31,490097,2015,"Other"
"17691",31,490097,2016,"Other"
"17692",31,600486,2011,"Other"
"17693",31,600486,2012,"Other"
"17694",31,600486,2013,"Other"
"17695",31,600486,2014,"Other"
"17696",31,600486,2015,"Other"
"17697",31,400314,2011,"Other"
"17698",31,400314,2012,"Other"
"17699",31,400314,2013,"Other"
"17700",31,400314,2014,"Other"
"17701",31,400314,2015,"Other"
"17702",31,400314,2016,"Other"
"17703",31,502100,2011,"Other"
"17704",31,502100,2012,"Other"
"17705",31,502100,2013,"Other"
"17706",31,502100,2014,"Other"
"17707",31,502100,2015,"Other"
"17708",31,502100,2016,"Other"
"17709",31,601924,2011,"Other"
"17710",31,601924,2012,"Other"
"17711",31,601924,2013,"Other"
"17712",31,601924,2014,"Other"
"17713",31,601924,2015,"Other"
"17714",31,601924,2016,"Other"
"17715",31,604443,2011,"Other"
"17716",31,604443,2012,"Other"
"17717",31,604443,2013,"Other"
"17718",31,604443,2014,"Other"
"17719",31,604443,2015,"Other"
"17720",31,604443,2016,"Other"
"17721",31,500467,2011,"Other"
"17722",31,500467,2012,"Other"
"17723",31,500467,2013,"Other"
"17724",31,500467,2014,"Other"
"17725",31,500467,2015,"Other"
"17726",31,500467,2016,"Other"
"17727",31,400011,2011,"Other"
"17728",31,400011,2012,"Other"
"17729",31,400011,2013,"Other"
"17730",31,400011,2014,"Other"
"17731",31,400011,2015,"Other"
"17732",31,400011,2016,"Other"
"17733",31,500816,2011,"Other"
"17734",31,500816,2012,"Other"
"17735",31,500816,2013,"Other"
"17736",31,500816,2014,"Other"
"17737",31,500816,2015,"Other"
"17738",31,500816,2016,"Other"
"17739",31,600858,2012,"Other"
"17740",31,600858,2013,"Other"
"17741",31,600858,2014,"Other"
"17742",31,600858,2015,"Other"
"17743",31,600858,2016,"Other"
"17744",31,600875,2011,"Other"
"17745",31,600875,2012,"Other"
"17746",31,600875,2013,"Other"
"17747",31,600875,2014,"Other"
"17748",31,600875,2015,"Other"
"17749",31,600875,2016,"Other"
"17750",31,606444,2011,"Other"
"17751",31,606444,2012,"Other"
"17752",31,606444,2013,"Other"
"17753",31,606444,2014,"Other"
"17754",31,606444,2015,"Other"
"17755",31,606444,2016,"Other"
"17756",31,290002,2011,"Other"
"17757",31,290002,2012,"Other"
"17758",31,290002,2013,"Other"
"17759",31,290002,2014,"Other"
"17760",31,290002,2015,"Other"
"17761",31,290002,2016,"Other"
"17762",31,690431,2011,"Other"
"17763",31,690431,2012,"Other"
"17764",31,690431,2013,"Other"
"17765",31,690431,2014,"Other"
"17766",31,690431,2015,"Other"
"17767",31,690431,2016,"Other"
"17768",31,600473,2011,"Other"
"17769",31,600473,2014,"Other"
"17770",31,600473,2015,"Other"
"17771",31,600473,2016,"Other"
"17772",31,600478,2013,"Other"
"17773",31,600478,2015,"Other"
"17774",31,600478,2016,"Other"
"17775",31,400343,2011,"Other"
"17776",31,400343,2012,"Other"
"17777",31,400343,2013,"Other"
"17778",31,400343,2014,"Other"
"17779",31,400343,2015,"Other"
"17780",31,400343,2016,"Other"
"17781",31,600474,2011,"Other"
"17782",31,600474,2013,"Other"
"17783",31,600474,2014,"Other"
"17784",31,600474,2015,"Other"
"17785",31,600474,2016,"Other"
"17786",31,400384,2011,"Other"
"17787",31,400384,2012,"Other"
"17788",31,400384,2015,"Other"
"17789",31,400384,2016,"Other"
"17790",31,600080,2011,"Other"
"17791",31,600080,2012,"Other"
"17792",31,600080,2013,"Other"
"17793",31,600080,2014,"Other"
"17794",31,600080,2015,"Other"
"17795",31,600080,2016,"Other"
"17796",31,590272,2011,"Other"
