"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Black seabream - Spondyliosoma cantharus","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Black seabream - Spondyliosoma cantharus","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Black seabream - Spondyliosoma cantharus","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Wolffishes (=Catfishes) nei - Anarhichas spp","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Wolffishes (=Catfishes) nei - Anarhichas spp","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Wolffishes (=Catfishes) nei - Anarhichas spp","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Conger eels nei - Conger spp","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Conger eels nei - Conger spp","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Conger eels nei - Conger spp","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Chilean jack mackerel - Trachurus murphyi","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Chilean jack mackerel - Trachurus murphyi","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Chilean jack mackerel - Trachurus murphyi","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Crangon shrimps nei - Crangon spp","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Crangon shrimps nei - Crangon spp","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Crangon shrimps nei - Crangon spp","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
