"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1999","Total","Blue and red shrimp - Aristeus antennatus","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Blue and red shrimp - Aristeus antennatus","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Argentines - Argentina spp","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Argentines - Argentina spp","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Argentines - Argentina spp","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Lugworm - Arenicola marina","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Lugworm - Arenicola marina","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Lugworm - Arenicola marina","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Argentine - Argentina sphyraena","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Argentine - Argentina sphyraena","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Argentine - Argentina sphyraena","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Allis shad - Alosa alosa","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Allis shad - Alosa alosa","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Allis shad - Alosa alosa","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Angelsharks, Sand devils, nei - Squatinidae","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Angelsharks, Sand devils, nei - Squatinidae","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Angelsharks, Sand devils, nei - Squatinidae","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","North Atlantic rockweed - Ascophyllum nodosum","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","North Atlantic rockweed - Ascophyllum nodosum","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","North Atlantic rockweed - Ascophyllum nodosum","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Green jobfish - Aprion virescens","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Green jobfish - Aprion virescens","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Green jobfish - Aprion virescens","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Pickhandle barracuda - Sphyraena jello","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Pickhandle barracuda - Sphyraena jello","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Pickhandle barracuda - Sphyraena jello","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Barracudas nei - Sphyraena spp","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Barracudas nei - Sphyraena spp","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Barracudas nei - Sphyraena spp","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Combers nei - Serranus spp","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Combers nei - Serranus spp","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Combers nei - Serranus spp","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Bigeye tuna - Thunnus obesus","All presentation forms","Human consumption","Euro","France","48,503",""
"1999","Total","Bigeye tuna - Thunnus obesus","All presentation forms","Human consumption","Tonnes product weight","France","31",""
"1999","Total","Bigeye tuna - Thunnus obesus","All presentation forms","Human consumption","Euro/Tonne","France","1,565",""
"1999","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Euro","France","7,121,330",""
"1999","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Tonnes product weight","France","2,816",""
"1999","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Euro/Tonne","France","2,529",""
"1999","Total","Pouting (=Bib) - Trisopterus luscus","All presentation forms","Human consumption","Euro","France","4,163,115",""
"1999","Total","Pouting (=Bib) - Trisopterus luscus","All presentation forms","Human consumption","Tonnes product weight","France","6,155",""
"1999","Total","Pouting (=Bib) - Trisopterus luscus","All presentation forms","Human consumption","Euro/Tonne","France","676",""
"1999","Total","Bigeyes nei - Priacanthus spp","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Bigeyes nei - Priacanthus spp","All presentation forms","Human consumption","Tonnes product weight","France",":",""
