"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Grey gurnard - Eutrigla gurnardus","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Grey gurnard - Eutrigla gurnardus","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Red gurnard - Chelidonichthys cuculus","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Red gurnard - Chelidonichthys cuculus","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Red gurnard - Chelidonichthys cuculus","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Tub gurnard - Chelidonichthys lucerna","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Tub gurnard - Chelidonichthys lucerna","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Tub gurnard - Chelidonichthys lucerna","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Human consumption","Euro","Belgium","308,652",""
"1992","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Human consumption","Tonnes product weight","Belgium","410",""
"1992","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Human consumption","Euro/Tonne","Belgium","752",""
"1992","Total","Haddock - Melanogrammus aeglefinus","All presentation forms","Human consumption","Euro","Belgium","503,918",""
"1992","Total","Haddock - Melanogrammus aeglefinus","All presentation forms","Human consumption","Tonnes product weight","Belgium","439",""
"1992","Total","Haddock - Melanogrammus aeglefinus","All presentation forms","Human consumption","Euro/Tonne","Belgium","1,149",""
"1992","Total","Atlantic halibut - Hippoglossus hippoglossus","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Atlantic halibut - Hippoglossus hippoglossus","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Atlantic halibut - Hippoglossus hippoglossus","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Euro","Belgium","23,392",""
"1992","Total","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Tonnes product weight","Belgium","143",""
"1992","Total","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Euro/Tonne","Belgium","163",""
"1992","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Euro","Belgium","163,353",""
"1992","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Tonnes product weight","Belgium","82",""
"1992","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Euro/Tonne","Belgium","2,004",""
"1992","Total","Jack and horse mackerels nei - Trachurus spp","All presentation forms","Human consumption","Euro","Belgium","2,111",""
"1992","Total","Jack and horse mackerels nei - Trachurus spp","All presentation forms","Human consumption","Tonnes product weight","Belgium","8",""
"1992","Total","Jack and horse mackerels nei - Trachurus spp","All presentation forms","Human consumption","Euro/Tonne","Belgium","274",""
"1992","Total","European lobster - Homarus gammarus","All presentation forms","Human consumption","Euro","Belgium","17,770",""
"1992","Total","European lobster - Homarus gammarus","All presentation forms","Human consumption","Tonnes product weight","Belgium","1",""
"1992","Total","European lobster - Homarus gammarus","All presentation forms","Human consumption","Euro/Tonne","Belgium","14,808",""
"1992","Total","Lemon sole - Microstomus kitt","All presentation forms","Human consumption","Euro","Belgium","1,811,430",""
"1992","Total","Lemon sole - Microstomus kitt","All presentation forms","Human consumption","Tonnes product weight","Belgium","601",""
"1992","Total","Lemon sole - Microstomus kitt","All presentation forms","Human consumption","Euro/Tonne","Belgium","3,013",""
"1992","Total","Megrims nei - Lepidorhombus spp","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Megrims nei - Lepidorhombus spp","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Megrims nei - Lepidorhombus spp","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Ling - Molva molva","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Ling - Molva molva","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Ling - Molva molva","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Lings nei - Molva spp","All presentation forms","Human consumption","Euro","Belgium","196,124",""
"1992","Total","Lings nei - Molva spp","All presentation forms","Human consumption","Tonnes product weight","Belgium","131",""
"1992","Total","Lings nei - Molva spp","All presentation forms","Human consumption","Euro/Tonne","Belgium","1,493",""
"1992","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Euro","Belgium","8,833",""
"1992","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Tonnes product weight","Belgium","15",""
"1992","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Euro/Tonne","Belgium","597",""
"1992","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Human consumption","Euro","Belgium","144,856",""
"1992","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Human consumption","Tonnes product weight","Belgium","77",""
"1992","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Human consumption","Euro/Tonne","Belgium","1,891",""
"1992","Total","Monkfishes nei - Lophius spp","All presentation forms","Human consumption","Euro","Belgium","1,191,344",""
"1992","Total","Monkfishes nei - Lophius spp","All presentation forms","Human consumption","Tonnes product weight","Belgium","146",""
"1992","Total","Monkfishes nei - Lophius spp","All presentation forms","Human consumption","Euro/Tonne","Belgium","8,171",""
"1992","Total","Marine molluscs nei - Mollusca","All presentation forms","Human consumption","Euro","Belgium","179,891",""
"1992","Total","Marine molluscs nei - Mollusca","All presentation forms","Human consumption","Tonnes product weight","Belgium","300",""
"1992","Total","Marine molluscs nei - Mollusca","All presentation forms","Human consumption","Euro/Tonne","Belgium","600",""
"1992","Total","Surmullet - Mullus surmuletus","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Surmullet - Mullus surmuletus","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Surmullet - Mullus surmuletus","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Norway lobster - Nephrops norvegicus","All presentation forms","Human consumption","Euro","Belgium","2,099,417",""
"1992","Total","Norway lobster - Nephrops norvegicus","All presentation forms","Human consumption","Tonnes product weight","Belgium","418",""
"1992","Total","Norway lobster - Nephrops norvegicus","All presentation forms","Human consumption","Euro/Tonne","Belgium","5,019",""
"1992","Total","Octopuses etc, nei - Octopodidae","All presentation forms","Human consumption","Euro","Belgium","22,204",""
"1992","Total","Octopuses etc, nei - Octopodidae","All presentation forms","Human consumption","Tonnes product weight","Belgium","22",""
"1992","Total","Octopuses etc, nei - Octopodidae","All presentation forms","Human consumption","Euro/Tonne","Belgium","1,033",""
"1992","Total","Octopuses nei - Octopus spp","All presentation forms","Human consumption","Euro","Belgium","22,065",""
"1992","Total","Octopuses nei - Octopus spp","All presentation forms","Human consumption","Tonnes product weight","Belgium","44",""
"1992","Total","Octopuses nei - Octopus spp","All presentation forms","Human consumption","Euro/Tonne","Belgium","504",""
"1992","Total","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Euro","Belgium","11,487,611",""
