"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Big-scale sand smelt - Atherina boyeri","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Big-scale sand smelt - Atherina boyeri","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Bigeye tuna - Thunnus obesus","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Bigeye tuna - Thunnus obesus","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Bigeye tuna - Thunnus obesus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Euro","Italy","6,325,727",""
"1992","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Tonnes product weight","Italy","1,768",""
"1992","Total","Atlantic bluefin tuna - Thunnus thynnus","All presentation forms","Human consumption","Euro/Tonne","Italy","3,578",""
"1992","Total","Marlins, Sailfishes, etc nei - Istiophoridae","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Marlins, Sailfishes, etc nei - Istiophoridae","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Marlins, Sailfishes, etc nei - Istiophoridae","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Bogue - Boops boops","All presentation forms","Human consumption","Euro","Italy","6,161,534",""
"1992","Total","Bogue - Boops boops","All presentation forms","Human consumption","Tonnes product weight","Italy","4,988",""
"1992","Total","Bogue - Boops boops","All presentation forms","Human consumption","Euro/Tonne","Italy","1,235",""
"1992","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Black seabream - Spondyliosoma cantharus","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Black seabream - Spondyliosoma cantharus","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Black seabream - Spondyliosoma cantharus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Groupers, Seabasses, nei - Serranidae","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Groupers, Seabasses, nei - Serranidae","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Groupers, Seabasses, nei - Serranidae","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Croakers,Drums, nei - Sciaenidae","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Croakers,Drums, nei - Sciaenidae","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Croakers,Drums, nei - Sciaenidae","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
